round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
14,fedavg,heagg,0.19975947721456475,heagg,4.0634069591760635e-05,3.139674663543701e-05,3200,51200,16.0,31
15,fedavg,heagg,0.19349717865511246,heagg,4.0173064917325974e-05,3.146287053823471e-05,3200,51200,16.0,31
16,fedavg,heagg,0.18785473907997646,heagg,4.012603312730789e-05,3.177393227815628e-05,3200,51200,16.0,31
17,fedavg,heagg,0.18274101738445192,heagg,4.1165854781866074e-05,3.2207928597927094e-05,3200,51200,16.0,31
18,fedavg,heagg,0.17808202070493595,heagg,3.99458222091198e-05,3.152666613459587e-05,3200,51200,16.0,31
19,fedavg,heagg,0.1738170770685144,heagg,4.016188904643059e-05,3.155786544084549e-05,3200,51200,16.0,31
20,fedavg,heagg,0.16989596318355793,heagg,3.9369333535432816e-05,3.152620047330856e-05,3200,51200,16.0,31
21,fedavg,heagg,0.1662767290889618,heagg,4.0588900446891785e-05,3.357185050845146e-05,3200,51200,16.0,31
22,fedavg,heagg,0.16292406065291618,heagg,4.16068360209465e-05,3.320164978504181e-05,3200,51200,16.0,31
23,fedavg,heagg,0.15980803195681959,heagg,4.154723137617111e-05,3.322679549455643e-05,3200,51200,16.0,31
24,fedavg,heagg,0.15690308632253366,heagg,4.3517909944057465e-05,3.2027717679739e-05,3200,51200,16.0,31
25,fedavg,heagg,0.15418727527502393,heagg,3.972509875893593e-05,3.173528239130974e-05,3200,51200,16.0,31
26,fedavg,heagg,0.1516416496362169,heagg,4.0626153349876404e-05,3.520911559462547e-05,3200,51200,16.0,31
27,fedavg,heagg,0.14924973404251515,heagg,3.975722938776016e-05,3.1596049666404724e-05,3200,51200,16.0,31
28,fedavg,heagg,0.14699716902744409,heagg,4.629697650671005e-05,3.715790808200836e-05,3200,51200,16.0,31
29,fedavg,heagg,0.14487136154134678,heagg,4.0236394852399826e-05,3.190571442246437e-05,3200,51200,16.0,31
30,fedavg,heagg,0.14286122123968337,heagg,3.955606371164322e-05,3.2227952033281326e-05,3200,51200,16.0,31
1,fedavg,plain,0.537335727527708,plain,4.357658326625824e-06,2.8174836188554764e-05,3200,3200,1.0,37
2,fedavg,plain,0.4501304618340334,plain,6.678048521280289e-06,2.701813355088234e-05,3200,3200,1.0,37
3,fedavg,plain,0.3913574767268461,plain,3.003980964422226e-06,2.5213230401277542e-05,3200,3200,1.0,37
4,fedavg,plain,0.3490903210925486,plain,3.07522714138031e-06,2.403557300567627e-05,3200,3200,1.0,37
5,fedavg,plain,0.3171799570302471,plain,2.9173679649829865e-06,2.453010529279709e-05,3200,3200,1.0,37
6,fedavg,plain,0.2921898487572513,plain,3.4170225262641907e-06,2.8183218091726303e-05,3200,3200,1.0,37
7,fedavg,plain,0.2720566599083872,plain,3.2461248338222504e-06,2.5091227144002914e-05,3200,3200,1.0,37
