method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_plain,multimodal,none,0.9974881015335801,0.9974221520747028,0.016129032258064516,0.967479674796748,0.9453125,0.9918032786885246,121,7,117,1,246,8,41
fedavg_plain,multimodal,none,0.9995712938352054,0.9995590821490175,0.0,0.9814814814814815,0.963963963963964,1.0,107,4,105,0,216,9,41
fedavg_plain,multimodal,none,0.9956825657894737,0.9959169046756712,0.03508771929824561,0.9752066115702479,0.9621212121212122,0.9921875,127,5,109,1,242,10,41
fedavg_plain,multimodal,none,0.9939859672569329,0.994966960532217,0.032520325203252036,0.9479553903345725,0.9285714285714286,0.9794520547945206,143,11,112,3,269,11,41
fedavg_plain,multimodal,none,0.994278303326213,0.9940217854087126,0.04310344827586207,0.9606986899563319,0.940677966101695,0.9823008849557522,111,7,109,2,229,12,41
fedavg_plain,multimodal,none,0.995147037519919,0.9950972309629506,0.025423728813559324,0.9617021276595744,0.9426229508196722,0.9829059829059829,115,7,111,2,235,13,41
fedavg_plain,multimodal,none,0.9922918807810894,0.9894485100978503,0.014388489208633094,0.9584905660377359,0.9323308270676691,0.9841269841269841,124,9,130,2,265,14,41
fedavg_plain,multimodal,none,0.9969113803753861,0.9964858932041881,0.028985507246376812,0.9769230769230769,0.9603174603174603,0.9918032786885246,121,5,133,1,260,15,41
fedavg_plain,multimodal,none,0.9957883653593051,0.9951661008294936,0.04580152671755725,0.97165991902834,0.9504132231404959,0.9913793103448276,115,6,125,1,247,16,41
fedavg_plain,multimodal,none,0.9981854838709677,0.9982803454281416,0.016666666666666666,0.9672131147540983,0.953125,0.9838709677419355,122,6,114,2,244,17,41
fedavg_plain,multimodal,none,0.9992485238862051,0.9992890038967545,0.0,0.9706959706959707,0.9577464788732394,0.9855072463768116,136,6,129,2,273,18,41
fedavg_plain,multimodal,none,0.993414599971977,0.9924314764754391,0.017094017094017096,0.9790794979079498,0.968,0.9918032786885246,121,4,113,1,239,19,41
fedprox_plain,multimodal,none,0.993543179983858,0.992617968218384,0.03968253968253968,0.9631147540983607,0.943089430894309,0.9830508474576272,116,7,119,2,244,0,41
fedprox_plain,multimodal,none,0.9925863610074137,0.9932232205794956,0.03007518796992481,0.9528985507246377,0.9513888888888888,0.958041958041958,137,7,126,6,276,1,41
fedprox_plain,multimodal,none,0.9944684944684944,0.9947798456271583,0.05555555555555555,0.9573643410852714,0.9481481481481482,0.9696969696969697,128,7,119,4,258,2,41
fedprox_plain,multimodal,none,0.999113475177305,0.9993669540976015,0.0,0.9877551020408163,1.0,0.9787234042553191,138,0,104,3,245,3,41
fedprox_plain,multimodal,none,0.9983585498144447,0.9984497077536995,0.008849557522123894,0.9704641350210971,0.9465648854961832,1.0,124,7,106,0,237,4,41
fedprox_plain,multimodal,none,0.9973035439137135,0.997593101598729,0.01694915254237288,0.968,0.9558823529411765,0.9848484848484849,130,6,112,2,250,5,41
fedprox_plain,multimodal,none,0.9978751225890814,0.998070095479332,0.0,0.9704797047970479,0.9577464788732394,0.9855072463768116,136,6,127,2,271,6,41
fedprox_plain,multimodal,none,0.9979538690476191,0.9979954987207896,0.0078125,0.968503937007874,0.9609375,0.9761904761904762,123,5,123,3,254,7,41
fedprox_plain,multimodal,none,0.9974881015335801,0.9974221520747028,0.016129032258064516,0.967479674796748,0.9453125,0.9918032786885246,121,7,117,1,246,8,41
fedprox_plain,multimodal,none,0.9995712938352054,0.9995590821490175,0.0,0.9814814814814815,0.963963963963964,1.0,107,4,105,0,216,9,41
fedprox_plain,multimodal,none,0.9956825657894737,0.9959169046756712,0.03508771929824561,0.9752066115702479,0.9621212121212122,0.9921875,127,5,109,1,242,10,41
fedprox_plain,multimodal,none,0.9939859672569329,0.994966960532217,0.032520325203252036,0.9479553903345725,0.9285714285714286,0.9794520547945206,143,11,112,3,269,11,41
fedprox_plain,multimodal,none,0.994278303326213,0.9940217854087126,0.04310344827586207,0.9606986899563319,0.940677966101695,0.9823008849557522,111,7,109,2,229,12,41
fedprox_plain,multimodal,none,0.995147037519919,0.9950972309629506,0.025423728813559324,0.9617021276595744,0.9426229508196722,0.9829059829059829,115,7,111,2,235,13,41
fedprox_plain,multimodal,none,0.9923489779604888,0.9896011352504754,0.014388489208633094,0.9584905660377359,0.9323308270676691,0.9841269841269841,124,9,130,2,265,14,41
fedprox_plain,multimodal,none,0.9969113803753861,0.9964858932041881,0.028985507246376812,0.9769230769230769,0.9603174603174603,0.9918032786885246,121,5,133,1,260,15,41
fedprox_plain,multimodal,none,0.9957883653593051,0.9951661008294936,0.04580152671755725,0.97165991902834,0.9504132231404959,0.9913793103448276,115,6,125,1,247,16,41
fedprox_plain,multimodal,none,0.9981854838709677,0.9982803454281416,0.016666666666666666,0.9672131147540983,0.953125,0.9838709677419355,122,6,114,2,244,17,41
fedprox_plain,multimodal,none,0.9992485238862051,0.9992890038967545,0.0,0.9706959706959707,0.9577464788732394,0.9855072463768116,136,6,129,2,273,18,41
fedprox_plain,multimodal,none,0.993414599971977,0.9924314764754391,0.017094017094017096,0.9790794979079498,0.968,0.9918032786885246,121,4,113,1,239,19,41
fedavg_secureagg,multimodal,none,0.993543179983858,0.992617968218384,0.03968253968253968,0.9631147540983607,0.943089430894309,0.9830508474576272,116,7,119,2,244,0,41
fedavg_secureagg,multimodal,none,0.9925863610074137,0.9932232205794956,0.03007518796992481,0.9528985507246377,0.9513888888888888,0.958041958041958,137,7,126,6,276,1,41
fedavg_secureagg,multimodal,none,0.9944684944684944,0.9947798456271583,0.05555555555555555,0.9573643410852714,0.9481481481481482,0.9696969696969697,128,7,119,4,258,2,41
fedavg_secureagg,multimodal,none,0.999113475177305,0.9993669540976015,0.0,0.9877551020408163,1.0,0.9787234042553191,138,0,104,3,245,3,41
fedavg_secureagg,multimodal,none,0.9983585498144447,0.9984497077536995,0.008849557522123894,0.9704641350210971,0.9465648854961832,1.0,124,7,106,0,237,4,41
fedavg_secureagg,multimodal,none,0.9973035439137135,0.997593101598729,0.01694915254237288,0.968,0.9558823529411765,0.9848484848484849,130,6,112,2,250,5,41
fedavg_secureagg,multimodal,none,0.9978751225890814,0.998070095479332,0.0,0.9704797047970479,0.9577464788732394,0.9855072463768116,136,6,127,2,271,6,41
fedavg_secureagg,multimodal,none,0.9979538690476191,0.9979954987207896,0.0078125,0.968503937007874,0.9609375,0.9761904761904762,123,5,123,3,254,7,41
fedavg_secureagg,multimodal,none,0.9974881015335801,0.9974221520747028,0.016129032258064516,0.967479674796748,0.9453125,0.9918032786885246,121,7,117,1,246,8,41
fedavg_secureagg,multimodal,none,0.9995712938352054,0.9995590821490175,0.0,0.9814814814814815,0.963963963963964,1.0,107,4,105,0,216,9,41
fedavg_secureagg,multimodal,none,0.9956825657894737,0.9959169046756712,0.03508771929824561,0.9752066115702479,0.9621212121212122,0.9921875,127,5,109,1,242,10,41
fedavg_secureagg,multimodal,none,0.9939859672569329,0.994966960532217,0.032520325203252036,0.9479553903345725,0.9285714285714286,0.9794520547945206,143,11,112,3,269,11,41
fedavg_secureagg,multimodal,none,0.994278303326213,0.9940217854087126,0.04310344827586207,0.9606986899563319,0.940677966101695,0.9823008849557522,111,7,109,2,229,12,41
fedavg_secureagg,multimodal,none,0.995147037519919,0.9950972309629506,0.025423728813559324,0.9617021276595744,0.9426229508196722,0.9829059829059829,115,7,111,2,235,13,41
fedavg_secureagg,multimodal,none,0.9922918807810894,0.9894485100978503,0.014388489208633094,0.9584905660377359,0.9323308270676691,0.9841269841269841,124,9,130,2,265,14,41
fedavg_secureagg,multimodal,none,0.9969113803753861,0.9964858932041881,0.028985507246376812,0.9769230769230769,0.9603174603174603,0.9918032786885246,121,5,133,1,260,15,41
fedavg_secureagg,multimodal,none,0.9957883653593051,0.9951661008294936,0.04580152671755725,0.97165991902834,0.9504132231404959,0.9913793103448276,115,6,125,1,247,16,41
fedavg_secureagg,multimodal,none,0.9981854838709677,0.9982803454281416,0.016666666666666666,0.9672131147540983,0.953125,0.9838709677419355,122,6,114,2,244,17,41
fedavg_secureagg,multimodal,none,0.9992485238862051,0.9992890038967545,0.0,0.9706959706959707,0.9577464788732394,0.9855072463768116,136,6,129,2,273,18,41
fedavg_secureagg,multimodal,none,0.993414599971977,0.9924314764754391,0.017094017094017096,0.9790794979079498,0.968,0.9918032786885246,121,4,113,1,239,19,41
fedavg_heagg,multimodal,none,0.993543179983858,0.992617968218384,0.03968253968253968,0.9631147540983607,0.943089430894309,0.9830508474576272,116,7,119,2,244,0,41
fedavg_heagg,multimodal,none,0.9925863610074137,0.9932232205794956,0.03007518796992481,0.9528985507246377,0.9513888888888888,0.958041958041958,137,7,126,6,276,1,41
fedavg_heagg,multimodal,none,0.9944684944684944,0.9947798456271583,0.05555555555555555,0.9573643410852714,0.9481481481481482,0.9696969696969697,128,7,119,4,258,2,41
fedavg_heagg,multimodal,none,0.999113475177305,0.9993669540976015,0.0,0.9877551020408163,1.0,0.9787234042553191,138,0,104,3,245,3,41
fedavg_heagg,multimodal,none,0.9983585498144447,0.9984497077536995,0.008849557522123894,0.9704641350210971,0.9465648854961832,1.0,124,7,106,0,237,4,41
fedavg_heagg,multimodal,none,0.9973035439137135,0.997593101598729,0.01694915254237288,0.968,0.9558823529411765,0.9848484848484849,130,6,112,2,250,5,41
fedavg_heagg,multimodal,none,0.9978751225890814,0.998070095479332,0.0,0.9704797047970479,0.9577464788732394,0.9855072463768116,136,6,127,2,271,6,41
fedavg_heagg,multimodal,none,0.9979538690476191,0.9979954987207896,0.0078125,0.968503937007874,0.9609375,0.9761904761904762,123,5,123,3,254,7,41
fedavg_heagg,multimodal,none,0.9974881015335801,0.9974221520747028,0.016129032258064516,0.967479674796748,0.9453125,0.9918032786885246,121,7,117,1,246,8,41
fedavg_heagg,multimodal,none,0.9995712938352054,0.9995590821490175,0.0,0.9814814814814815,0.963963963963964,1.0,107,4,105,0,216,9,41
fedavg_heagg,multimodal,none,0.9956825657894737,0.9959169046756712,0.03508771929824561,0.9752066115702479,0.9621212121212122,0.9921875,127,5,109,1,242,10,41
fedavg_heagg,multimodal,none,0.9939859672569329,0.994966960532217,0.032520325203252036,0.9479553903345725,0.9285714285714286,0.9794520547945206,143,11,112,3,269,11,41
fedavg_heagg,multimodal,none,0.994278303326213,0.9940217854087126,0.04310344827586207,0.9606986899563319,0.940677966101695,0.9823008849557522,111,7,109,2,229,12,41
fedavg_heagg,multimodal,none,0.995147037519919,0.9950972309629506,0.025423728813559324,0.9617021276595744,0.9426229508196722,0.9829059829059829,115,7,111,2,235,13,41
fedavg_heagg,multimodal,none,0.9922918807810894,0.9894485100978503,0.014388489208633094,0.9584905660377359,0.9323308270676691,0.9841269841269841,124,9,130,2,265,14,41
fedavg_heagg,multimodal,none,0.9969113803753861,0.9964858932041881,0.028985507246376812,0.9769230769230769,0.9603174603174603,0.9918032786885246,121,5,133,1,260,15,41
fedavg_heagg,multimodal,none,0.9957883653593051,0.9951661008294936,0.04580152671755725,0.97165991902834,0.9504132231404959,0.9913793103448276,115,6,125,1,247,16,41
fedavg_heagg,multimodal,none,0.9981854838709677,0.9982803454281416,0.016666666666666666,0.9672131147540983,0.953125,0.9838709677419355,122,6,114,2,244,17,41
fedavg_heagg,multimodal,none,0.9992485238862051,0.9992890038967545,0.0,0.9706959706959707,0.9577464788732394,0.9855072463768116,136,6,129,2,273,18,41
fedavg_heagg,multimodal,none,0.993414599971977,0.9924314764754391,0.017094017094017096,0.9790794979079498,0.968,0.9918032786885246,121,4,113,1,239,19,41
fedavg_plain,multimodal,none,0.996560759908287,0.9955735994628127,0.014084507042253521,0.981549815498155,0.9696969696969697,0.9922480620155039,128,4,138,1,271,0,43
fedavg_plain,multimodal,none,0.9840685496667725,0.9847941157247246,0.05217391304347826,0.9365079365079365,0.9230769230769231,0.9635036496350365,132,11,104,5,252,1,43
fedavg_plain,multimodal,none,0.9935383820108555,0.9953795618458305,0.03773584905660377,0.9642857142857143,0.9536423841059603,0.9863013698630136,144,7,99,2,252,2,43
fedavg_plain,multimodal,none,0.9932120901639344,0.992185449863654,0.03125,0.968,0.9596774193548387,0.9754098360655737,119,5,123,3,250,3,43
fedavg_plain,multimodal,none,0.9947305028605841,0.9932834524709155,0.016260162601626018,0.9696969696969697,0.9391304347826087,1.0,108,7,116,0,231,4,43
fedavg_plain,multimodal,none,0.9951659451659451,0.9945418847504791,0.022727272727272728,0.9535864978902954,0.9196428571428571,0.9809523809523809,103,9,123,2,237,5,43
fedavg_plain,multimodal,none,0.9983837450935118,0.9982049618336408,0.0,0.9696969696969697,0.9384615384615385,1.0,122,8,134,0,264,6,43
fedavg_plain,multimodal,none,0.9962272171741324,0.9970131278965589,0.016260162601626018,0.9710144927536232,0.9801324503311258,0.9673202614379085,148,3,120,5,276,7,43
fedavg_plain,multimodal,none,0.9953551912568306,0.99562922035356,0.041666666666666664,0.9669421487603306,0.9523809523809523,0.9836065573770492,120,6,114,2,242,8,43
fedavg_plain,multimodal,none,0.9942419726324347,0.9934359548570693,0.024793388429752067,0.9794238683127572,0.968,0.9918032786885246,121,4,117,1,243,9,43
fedavg_plain,multimodal,none,0.9929347826086956,0.991921344703482,0.0234375,0.9753086419753086,0.9658119658119658,0.9826086956521739,113,4,124,2,243,10,43
fedavg_plain,multimodal,none,0.9969237780562835,0.9967455133316527,0.022388059701492536,0.9773584905660377,0.9699248120300752,0.9847328244274809,129,4,130,2,265,11,43
fedavg_plain,multimodal,none,0.9976635514018691,0.9981355714870813,0.0,0.9659574468085106,0.9615384615384616,0.9765625,125,5,102,3,235,12,43
fedavg_plain,multimodal,none,0.9976726964984661,0.9973725518059589,0.007246376811594203,0.9854545454545455,0.9784172661870504,0.9927007299270073,136,3,135,1,275,13,43
fedavg_plain,multimodal,none,0.9944631680308137,0.9942170710753014,0.008064516129032258,0.9651162790697675,0.9562043795620438,0.9776119402985075,131,6,118,3,258,14,43
fedavg_plain,multimodal,none,0.9991739738213241,0.9992255679379212,0.00819672131147541,0.9840637450199203,0.9844961240310077,0.9844961240310077,127,2,120,2,251,15,43
fedavg_plain,multimodal,none,0.9980002499687539,0.9979865082100888,0.015873015873015872,0.9762845849802372,0.9618320610687023,0.9921259842519685,126,5,121,1,253,16,43
fedavg_plain,multimodal,none,0.9997984277363435,0.999797317145359,0.0,0.9713114754098361,0.9453125,1.0,121,7,116,0,244,17,43
fedavg_plain,multimodal,none,0.9953304597701149,0.994484700909509,0.025,0.9830508474576272,0.9745762711864406,0.9913793103448276,115,3,117,1,236,18,43
fedavg_plain,multimodal,none,0.993900455432661,0.9936867782503462,0.05172413793103448,0.9504504504504504,0.9439252336448598,0.9528301886792453,101,6,110,5,222,19,43
fedprox_plain,multimodal,none,0.996560759908287,0.9955735994628127,0.014084507042253521,0.981549815498155,0.9696969696969697,0.9922480620155039,128,4,138,1,271,0,43
fedprox_plain,multimodal,none,0.9840685496667725,0.9847941157247246,0.05217391304347826,0.9365079365079365,0.9230769230769231,0.9635036496350365,132,11,104,5,252,1,43
fedprox_plain,multimodal,none,0.9935383820108555,0.9953795618458305,0.03773584905660377,0.9642857142857143,0.9536423841059603,0.9863013698630136,144,7,99,2,252,2,43
fedprox_plain,multimodal,none,0.9932120901639344,0.992185449863654,0.03125,0.968,0.9596774193548387,0.9754098360655737,119,5,123,3,250,3,43
fedprox_plain,multimodal,none,0.9947305028605841,0.9932834524709155,0.016260162601626018,0.9696969696969697,0.9391304347826087,1.0,108,7,116,0,231,4,43
fedprox_plain,multimodal,none,0.9951659451659451,0.9945418847504791,0.022727272727272728,0.9535864978902954,0.9196428571428571,0.9809523809523809,103,9,123,2,237,5,43
fedprox_plain,multimodal,none,0.9983837450935118,0.9982049618336408,0.0,0.9696969696969697,0.9384615384615385,1.0,122,8,134,0,264,6,43
fedprox_plain,multimodal,none,0.9962272171741324,0.9970131278965589,0.016260162601626018,0.9710144927536232,0.9801324503311258,0.9673202614379085,148,3,120,5,276,7,43
fedprox_plain,multimodal,none,0.9953551912568306,0.99562922035356,0.041666666666666664,0.9669421487603306,0.9523809523809523,0.9836065573770492,120,6,114,2,242,8,43
fedprox_plain,multimodal,none,0.9942419726324347,0.9934359548570693,0.024793388429752067,0.9794238683127572,0.968,0.9918032786885246,121,4,117,1,243,9,43
fedprox_plain,multimodal,none,0.9929347826086956,0.991921344703482,0.0234375,0.9753086419753086,0.9658119658119658,0.9826086956521739,113,4,124,2,243,10,43
fedprox_plain,multimodal,none,0.9968668109832517,0.9966918422281749,0.022388059701492536,0.9773584905660377,0.9699248120300752,0.9847328244274809,129,4,130,2,265,11,43
fedprox_plain,multimodal,none,0.9976635514018691,0.9981355714870813,0.0,0.9659574468085106,0.9615384615384616,0.9765625,125,5,102,3,235,12,43
fedprox_plain,multimodal,none,0.9976726964984661,0.9973725518059589,0.007246376811594203,0.9854545454545455,0.9784172661870504,0.9927007299270073,136,3,135,1,275,13,43
fedprox_plain,multimodal,none,0.9944631680308137,0.9942170710753014,0.008064516129032258,0.9651162790697675,0.9562043795620438,0.9776119402985075,131,6,118,3,258,14,43
fedprox_plain,multimodal,none,0.9991739738213241,0.9992255679379212,0.00819672131147541,0.9840637450199203,0.9844961240310077,0.9844961240310077,127,2,120,2,251,15,43
fedprox_plain,multimodal,none,0.9980002499687539,0.9979865082100888,0.015873015873015872,0.9762845849802372,0.9618320610687023,0.9921259842519685,126,5,121,1,253,16,43
fedprox_plain,multimodal,none,0.9997984277363435,0.999797317145359,0.0,0.9713114754098361,0.9453125,1.0,121,7,116,0,244,17,43
fedprox_plain,multimodal,none,0.9953304597701149,0.994484700909509,0.025,0.9830508474576272,0.9745762711864406,0.9913793103448276,115,3,117,1,236,18,43
fedprox_plain,multimodal,none,0.993900455432661,0.9936867782503462,0.05172413793103448,0.9504504504504504,0.9439252336448598,0.9528301886792453,101,6,110,5,222,19,43
fedavg_secureagg,multimodal,none,0.996560759908287,0.9955735994628127,0.014084507042253521,0.981549815498155,0.9696969696969697,0.9922480620155039,128,4,138,1,271,0,43
fedavg_secureagg,multimodal,none,0.9840685496667725,0.9847941157247246,0.05217391304347826,0.9365079365079365,0.9230769230769231,0.9635036496350365,132,11,104,5,252,1,43
fedavg_secureagg,multimodal,none,0.9935383820108555,0.9953795618458305,0.03773584905660377,0.9642857142857143,0.9536423841059603,0.9863013698630136,144,7,99,2,252,2,43
fedavg_secureagg,multimodal,none,0.9932120901639344,0.992185449863654,0.03125,0.968,0.9596774193548387,0.9754098360655737,119,5,123,3,250,3,43
fedavg_secureagg,multimodal,none,0.9947305028605841,0.9932834524709155,0.016260162601626018,0.9696969696969697,0.9391304347826087,1.0,108,7,116,0,231,4,43
fedavg_secureagg,multimodal,none,0.9951659451659451,0.9945418847504791,0.022727272727272728,0.9535864978902954,0.9196428571428571,0.9809523809523809,103,9,123,2,237,5,43
fedavg_secureagg,multimodal,none,0.9983837450935118,0.9982049618336408,0.0,0.9696969696969697,0.9384615384615385,1.0,122,8,134,0,264,6,43
fedavg_secureagg,multimodal,none,0.9962272171741324,0.9970131278965589,0.016260162601626018,0.9710144927536232,0.9801324503311258,0.9673202614379085,148,3,120,5,276,7,43
fedavg_secureagg,multimodal,none,0.9953551912568306,0.99562922035356,0.041666666666666664,0.9669421487603306,0.9523809523809523,0.9836065573770492,120,6,114,2,242,8,43
fedavg_secureagg,multimodal,none,0.9942419726324347,0.9934359548570693,0.024793388429752067,0.9794238683127572,0.968,0.9918032786885246,121,4,117,1,243,9,43
fedavg_secureagg,multimodal,none,0.9929347826086956,0.991921344703482,0.0234375,0.9753086419753086,0.9658119658119658,0.9826086956521739,113,4,124,2,243,10,43
fedavg_secureagg,multimodal,none,0.9969237780562835,0.9967455133316527,0.022388059701492536,0.9773584905660377,0.9699248120300752,0.9847328244274809,129,4,130,2,265,11,43
fedavg_secureagg,multimodal,none,0.9976635514018691,0.9981355714870813,0.0,0.9659574468085106,0.9615384615384616,0.9765625,125,5,102,3,235,12,43
fedavg_secureagg,multimodal,none,0.9976726964984661,0.9973725518059589,0.007246376811594203,0.9854545454545455,0.9784172661870504,0.9927007299270073,136,3,135,1,275,13,43
fedavg_secureagg,multimodal,none,0.9944631680308137,0.9942170710753014,0.008064516129032258,0.9651162790697675,0.9562043795620438,0.9776119402985075,131,6,118,3,258,14,43
fedavg_secureagg,multimodal,none,0.9991739738213241,0.9992255679379212,0.00819672131147541,0.9840637450199203,0.9844961240310077,0.9844961240310077,127,2,120,2,251,15,43
fedavg_secureagg,multimodal,none,0.9980002499687539,0.9979865082100888,0.015873015873015872,0.9762845849802372,0.9618320610687023,0.9921259842519685,126,5,121,1,253,16,43
fedavg_secureagg,multimodal,none,0.9997984277363435,0.999797317145359,0.0,0.9713114754098361,0.9453125,1.0,121,7,116,0,244,17,43
fedavg_secureagg,multimodal,none,0.9953304597701149,0.994484700909509,0.025,0.9830508474576272,0.9745762711864406,0.9913793103448276,115,3,117,1,236,18,43
fedavg_secureagg,multimodal,none,0.993900455432661,0.9936867782503462,0.05172413793103448,0.9504504504504504,0.9439252336448598,0.9528301886792453,101,6,110,5,222,19,43
fedavg_heagg,multimodal,none,0.996560759908287,0.9955735994628127,0.014084507042253521,0.981549815498155,0.9696969696969697,0.9922480620155039,128,4,138,1,271,0,43
fedavg_heagg,multimodal,none,0.9840685496667725,0.9847941157247246,0.05217391304347826,0.9365079365079365,0.9230769230769231,0.9635036496350365,132,11,104,5,252,1,43
fedavg_heagg,multimodal,none,0.9935383820108555,0.9953795618458305,0.03773584905660377,0.9642857142857143,0.9536423841059603,0.9863013698630136,144,7,99,2,252,2,43
fedavg_heagg,multimodal,none,0.9932120901639344,0.992185449863654,0.03125,0.968,0.9596774193548387,0.9754098360655737,119,5,123,3,250,3,43
fedavg_heagg,multimodal,none,0.9947305028605841,0.9932834524709155,0.016260162601626018,0.9696969696969697,0.9391304347826087,1.0,108,7,116,0,231,4,43
fedavg_heagg,multimodal,none,0.9951659451659451,0.9945418847504791,0.022727272727272728,0.9535864978902954,0.9196428571428571,0.9809523809523809,103,9,123,2,237,5,43
fedavg_heagg,multimodal,none,0.9983837450935118,0.9982049618336408,0.0,0.9696969696969697,0.9384615384615385,1.0,122,8,134,0,264,6,43
fedavg_heagg,multimodal,none,0.9962272171741324,0.9970131278965589,0.016260162601626018,0.9710144927536232,0.9801324503311258,0.9673202614379085,148,3,120,5,276,7,43
fedavg_heagg,multimodal,none,0.9953551912568306,0.99562922035356,0.041666666666666664,0.9669421487603306,0.9523809523809523,0.9836065573770492,120,6,114,2,242,8,43
fedavg_heagg,multimodal,none,0.9942419726324347,0.9934359548570693,0.024793388429752067,0.9794238683127572,0.968,0.9918032786885246,121,4,117,1,243,9,43
fedavg_heagg,multimodal,none,0.9929347826086956,0.991921344703482,0.0234375,0.9753086419753086,0.9658119658119658,0.9826086956521739,113,4,124,2,243,10,43
fedavg_heagg,multimodal,none,0.9969237780562835,0.9967455133316527,0.022388059701492536,0.9773584905660377,0.9699248120300752,0.9847328244274809,129,4,130,2,265,11,43
fedavg_heagg,multimodal,none,0.9976635514018691,0.9981355714870813,0.0,0.9659574468085106,0.9615384615384616,0.9765625,125,5,102,3,235,12,43
fedavg_heagg,multimodal,none,0.9976726964984661,0.9973725518059589,0.007246376811594203,0.9854545454545455,0.9784172661870504,0.9927007299270073,136,3,135,1,275,13,43
fedavg_heagg,multimodal,none,0.9944631680308137,0.9942170710753014,0.008064516129032258,0.9651162790697675,0.9562043795620438,0.9776119402985075,131,6,118,3,258,14,43
fedavg_heagg,multimodal,none,0.9991739738213241,0.9992255679379212,0.00819672131147541,0.9840637450199203,0.9844961240310077,0.9844961240310077,127,2,120,2,251,15,43
fedavg_heagg,multimodal,none,0.9980002499687539,0.9979865082100888,0.015873015873015872,0.9762845849802372,0.9618320610687023,0.9921259842519685,126,5,121,1,253,16,43
fedavg_heagg,multimodal,none,0.9997984277363435,0.999797317145359,0.0,0.9713114754098361,0.9453125,1.0,121,7,116,0,244,17,43
fedavg_heagg,multimodal,none,0.9953304597701149,0.994484700909509,0.025,0.9830508474576272,0.9745762711864406,0.9913793103448276,115,3,117,1,236,18,43
fedavg_heagg,multimodal,none,0.993900455432661,0.9936867782503462,0.05172413793103448,0.9504504504504504,0.9439252336448598,0.9528301886792453,101,6,110,5,222,19,43
fedavg_plain,multimodal,none,0.9905600204107666,0.9907720306158224,0.02564102564102564,0.9641434262948207,0.9496402877697842,0.9850746268656716,132,7,110,2,251,0,47
fedavg_plain,multimodal,none,0.9961225766103815,0.9959254877472693,0.023076923076923078,0.9683794466403162,0.9457364341085271,0.991869918699187,122,7,123,1,253,1,47
fedavg_plain,multimodal,none,0.9987820512820513,0.9986789283450128,0.007692307692307693,0.98,0.967479674796748,0.9916666666666667,119,4,126,1,250,2,47
fedavg_plain,multimodal,none,0.9963773584905661,0.9970322238236216,0.009433962264150943,0.961038961038961,0.9461538461538461,0.984,123,7,99,2,231,3,47
fedavg_plain,multimodal,none,0.9955963302752293,0.9944413564249337,0.016,0.9700854700854701,0.9636363636363636,0.9724770642201835,106,4,121,3,234,4,47
fedavg_plain,multimodal,none,0.9934118470149254,0.9934508382961742,0.0390625,0.950381679389313,0.9290780141843972,0.9776119402985075,131,10,118,3,262,5,47
fedavg_plain,multimodal,none,0.9949004975124378,0.9954115944553431,0.041666666666666664,0.9606299212598425,0.9492753623188406,0.9776119402985075,131,7,113,3,254,6,47
fedavg_plain,multimodal,none,0.9976064173890542,0.9978678743494546,0.025423728813559324,0.9678714859437751,0.948905109489051,0.9923664122137404,130,7,111,1,249,7,47
fedavg_plain,multimodal,none,0.9958289885297185,0.9970610824824528,0.02197802197802198,0.9692982456140351,0.9642857142857143,0.9854014598540146,135,5,86,2,228,8,47
fedavg_plain,multimodal,none,0.9981937446525335,0.9978801325986217,0.006369426751592357,0.9759450171821306,0.9635036496350365,0.9850746268656716,132,5,152,2,291,9,47
fedavg_plain,multimodal,none,0.9933511599335116,0.9906887144934767,0.0364963503649635,0.9621848739495799,0.9259259259259259,0.9900990099009901,100,8,129,1,238,10,47
fedavg_plain,multimodal,none,0.9966931216931217,0.9964243035416579,0.022727272727272728,0.9728682170542635,0.9612403100775194,0.9841269841269841,124,5,127,2,258,11,47
fedavg_plain,multimodal,none,0.9996456916099773,0.9996875156230469,0.0,0.9915966386554622,0.984375,1.0,126,2,110,0,238,12,47
fedavg_plain,multimodal,none,0.9985540775014459,0.9981581469990993,0.015037593984962405,0.9831223628691983,0.9629629629629629,1.0,104,4,129,0,237,13,47
fedavg_plain,multimodal,none,0.9920138268073186,0.9930798329231274,0.03361344537815126,0.9576923076923077,0.9513888888888888,0.9716312056737588,137,7,112,4,260,14,47
fedavg_plain,multimodal,none,0.9868270985401459,0.9863122793170389,0.0390625,0.9471698113207547,0.9361702127659575,0.9635036496350365,132,9,119,5,265,15,47
fedavg_plain,multimodal,none,0.9975922330097088,0.9980257434370615,0.019417475728155338,0.9692982456140351,0.9609375,0.984,123,5,98,2,228,16,47
fedavg_plain,multimodal,none,0.9971988795518207,0.99747114613399,0.025210084033613446,0.9637096774193549,0.9411764705882353,0.9922480620155039,128,8,111,1,248,17,47
fedavg_plain,multimodal,none,0.994390118373649,0.994734501532016,0.03731343283582089,0.956989247311828,0.934640522875817,0.9862068965517241,143,10,124,2,279,18,47
fedavg_plain,multimodal,none,0.9986758474576272,0.9988262174482027,0.0,0.9796747967479674,0.9694656488549618,0.9921875,127,4,114,1,246,19,47
fedprox_plain,multimodal,none,0.9905600204107666,0.9907720306158224,0.02564102564102564,0.9641434262948207,0.9496402877697842,0.9850746268656716,132,7,110,2,251,0,47
