tier,method,scenario,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,fpr_at_95_recall_mean,fpr_at_95_recall_std,brier_mean,brier_std,ece_15_mean,ece_15_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,n_mean,n_std,ece_mean,ece_std,expected_precision_prev_0.01_mean,expected_precision_prev_0.01_std,reviews_per_true_positive_prev_0.01_mean,reviews_per_true_positive_prev_0.01_std,expected_precision_prev_0.001_mean,expected_precision_prev_0.001_std,reviews_per_true_positive_prev_0.001_mean,reviews_per_true_positive_prev_0.001_std,expected_precision_prev_1e-05_mean,expected_precision_prev_1e-05_std,reviews_per_true_positive_prev_1e-05_mean,reviews_per_true_positive_prev_1e-05_std,seeds,tier_label
Synthetic A/V conflict stress,fedyogi,matched_av_copy,,,,,,,,,0.001152320827726864,0.0009355490876177044,1.0,0.0,1.0,0.0,1.0,0.0,418.0,11.789826122551595,0.0,0.0,0.0,0.0,0.0,0.0,418.0,11.789826122551595,0.001152320827726864,0.0009355490876177044,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,fedyogi,replaced_audio_conflict,,,,,,,,,0.005922256728864355,0.0019506145330835418,0.9958888156966075,0.001517877301603081,1.0,0.0,0.9958888156966075,0.001517877301603081,407.0,13.856406460551018,0.0,0.0,0.0,0.0,1.6666666666666667,0.5773502691896257,408.6666666666667,13.279056191361391,0.005922256728864355,0.0019506145330835418,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,fedyogi,replaced_video_conflict,,,,,,,,,0.001775970278896486,0.00014748050622305804,0.9992025518341308,0.0013812207396880752,1.0,0.0,0.9992025518341308,0.0013812207396880752,415.0,4.358898943540674,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,415.3333333333333,4.618802153517007,0.001775970278896486,0.00014748050622305804,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,fedyogi,video_only_copy,,,,,,,,,0.01950699384961627,0.006577220612695015,0.9868503327196335,0.005931260684656669,1.0,0.0,0.9868503327196335,0.005931260684656669,425.0,17.435595774162696,0.0,0.0,0.0,0.0,5.666666666666667,2.516611478423583,430.6666666666667,17.61628034896508,0.01950699384961627,0.006577220612695015,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,audio_only_copy,,,,,,,,,0.16899310650883,0.006550362950411811,0.9984253227437683,0.0013643519038050683,1.0,0.0,0.9984253227437683,0.0013643519038050683,419.6666666666667,8.962886439832502,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,420.3333333333333,9.29157324317757,0.16899310650883,0.006550362950411811,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,hard_negative_same_context,,,,,,,,,0.40671221292941223,0.008110533622616689,0.906316559296337,0.025497588746542867,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,12.423096769056148,386.6666666666667,9.018499505645789,0.0,0.0,427.0,20.42057785666214,0.40671221292941223,0.008110533622616689,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,matched_av_copy,,,,,,,,,0.08284172499448687,0.0015123390797243679,1.0,0.0,1.0,0.0,1.0,0.0,418.0,11.789826122551595,0.0,0.0,0.0,0.0,0.0,0.0,418.0,11.789826122551595,0.08284172499448687,0.0015123390797243679,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,replaced_audio_conflict,,,,,,,,,0.17033308910734277,0.00417196823496114,0.9983825812826425,0.0014023577693308851,1.0,0.0,0.9983825812826425,0.0014023577693308851,408.0,13.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,408.6666666666667,13.279056191361391,0.17033308910734277,0.00417196823496114,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,replaced_video_conflict,,,,,,,,,0.16109377095083321,0.002209908149932585,0.9967635274438869,0.0037308583571113575,1.0,0.0,0.9967635274438869,0.0037308583571113575,414.0,6.082762530298219,0.0,0.0,0.0,0.0,1.3333333333333333,1.5275252316519468,415.3333333333333,4.618802153517007,0.16109377095083321,0.002209908149932585,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,invariant_logistic_poly2,video_only_copy,,,,,,,,,0.18030681146548364,0.006277933138996279,0.9976754852689039,9.28981441229284e-05,1.0,0.0,0.9976754852689039,9.28981441229284e-05,429.6666666666667,17.61628034896508,0.0,0.0,0.0,0.0,1.0,0.0,430.6666666666667,17.61628034896508,0.18030681146548364,0.006277933138996279,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,mean_score_fusion,audio_only_copy,,,,,,,,,0.6025237350984124,0.009526767215310405,0.11797645750220653,0.022709015786721833,1.0,0.0,0.11797645750220653,0.022709015786721833,49.666666666666664,10.115993936995679,0.0,0.0,0.0,0.0,370.6666666666667,8.386497083606084,420.3333333333333,9.29157324317757,0.6025237350984124,0.009526767215310405,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
