round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
3,fedavgft_base,plain,0.24271563041806685,plain,3.6079436540603638e-06,2.2081192582845688e-05,1344,1344,1.0,31
4,fedavgft_base,plain,0.2262406583372957,plain,3.0132941901683807e-06,1.9256025552749634e-05,1344,1344,1.0,31
5,fedavgft_base,plain,0.21454157748204142,plain,3.027264028787613e-06,2.1236948668956757e-05,1344,1344,1.0,31
6,fedavgft_base,plain,0.20548538661197507,plain,3.005843609571457e-06,2.038758248090744e-05,1344,1344,1.0,31
7,fedavgft_base,plain,0.19808793772767516,plain,3.228895366191864e-06,2.2868160158395767e-05,1344,1344,1.0,31
8,fedavgft_base,plain,0.19182876996190518,plain,3.3257529139518738e-06,2.1214131265878677e-05,1344,1344,1.0,31
9,fedavgft_base,plain,0.18640374134214244,plain,2.951826900243759e-06,2.088584005832672e-05,1344,1344,1.0,31
10,fedavgft_base,plain,0.18162078760715156,plain,2.9280781745910645e-06,2.0200852304697037e-05,1344,1344,1.0,31
11,fedavgft_base,plain,0.17735080304602918,plain,3.0938535928726196e-06,1.7105136066675186e-05,1344,1344,1.0,31
12,fedavgft_base,plain,0.17350243412543015,plain,2.5168992578983307e-06,1.7830170691013336e-05,1344,1344,1.0,31
13,fedavgft_base,plain,0.17000823540558246,plain,2.772081643342972e-06,1.7320271581411362e-05,1344,1344,1.0,31
14,fedavgft_base,plain,0.1668166284370221,plain,2.6100315153598785e-06,1.6842037439346313e-05,1344,1344,1.0,31
15,fedavgft_base,plain,0.16388700420864766,plain,3.403984010219574e-06,2.0849984139204025e-05,1344,1344,1.0,31
16,fedavgft_base,plain,0.16118661447963364,plain,2.5671906769275665e-06,1.9651837646961212e-05,1344,1344,1.0,31
17,fedavgft_base,plain,0.15868852487632457,plain,2.862885594367981e-06,1.7563346773386e-05,1344,1344,1.0,31
18,fedavgft_base,plain,0.15637022176690085,plain,2.671964466571808e-06,1.8349848687648773e-05,1344,1344,1.0,31
19,fedavgft_base,plain,0.15421263507578636,plain,2.377200871706009e-06,1.782504841685295e-05,1344,1344,1.0,31
20,fedavgft_base,plain,0.1521994336785442,plain,2.5560148060321808e-06,1.828465610742569e-05,1344,1344,1.0,31
21,fedavgft_base,plain,0.15031650436395227,plain,2.8330832719802856e-06,1.6903970390558243e-05,1344,1344,1.0,31
22,fedavgft_base,plain,0.14855155759471128,plain,3.048218786716461e-06,1.7015263438224792e-05,1344,1344,1.0,31
23,fedavgft_base,plain,0.1468938229634592,plain,2.582091838121414e-06,1.6529113054275513e-05,1344,1344,1.0,31
24,fedavgft_base,plain,0.1453338095341185,plain,2.355780452489853e-06,1.6969162970781326e-05,1344,1344,1.0,31
25,fedavgft_base,plain,0.14386311411830222,plain,2.542976289987564e-06,1.7344951629638672e-05,1344,1344,1.0,31
26,fedavgft_base,plain,0.14247426566686633,plain,2.474989742040634e-06,1.7181038856506348e-05,1344,1344,1.0,31
27,fedavgft_base,plain,0.14116059737110054,plain,2.712942659854889e-06,1.9012950360774994e-05,1344,1344,1.0,31
28,fedavgft_base,plain,0.13991614038261463,plain,2.7320347726345062e-06,1.7668120563030243e-05,1344,1344,1.0,31
29,fedavgft_base,plain,0.1387355346579045,plain,3.0421651899814606e-06,1.7479993402957916e-05,1344,1344,1.0,31
30,fedavgft_base,plain,0.13761395355435474,plain,2.644956111907959e-06,1.7499085515737534e-05,1344,1344,1.0,31
1,fedavg,plain,0.33057074595827673,plain,4.454050213098526e-06,2.188887447118759e-05,1344,1344,1.0,37
2,fedavg,plain,0.27105004717283454,plain,3.3490359783172607e-06,2.0006205886602402e-05,1344,1344,1.0,37
3,fedavg,plain,0.24402900028103564,plain,2.63238325715065e-06,1.8123071640729904e-05,1344,1344,1.0,37
4,fedavg,plain,0.2274387362025025,plain,2.7990899980068207e-06,1.764018088579178e-05,1344,1344,1.0,37
5,fedavg,plain,0.21562587202798095,plain,2.5671906769275665e-06,1.6862992197275162e-05,1344,1344,1.0,37
6,fedavg,plain,0.2064665881701581,plain,2.6510097086429596e-06,1.6768928617239e-05,1344,1344,1.0,37
7,fedavg,plain,0.1989790021635475,plain,2.530403435230255e-06,1.6859732568264008e-05,1344,1344,1.0,37
8,fedavg,plain,0.19264233345732673,plain,2.9830262064933777e-06,1.695193350315094e-05,1344,1344,1.0,37
9,fedavg,plain,0.18715123932944264,plain,3.528781235218048e-06,1.871120184659958e-05,1344,1344,1.0,37
10,fedavg,plain,0.18231223544771172,plain,2.573709934949875e-06,1.7612706869840622e-05,1344,1344,1.0,37
11,fedavg,plain,0.17799483251052567,plain,2.6240013539791107e-06,1.698313280940056e-05,1344,1344,1.0,37
12,fedavg,plain,0.1741064222123365,plain,2.8079375624656677e-06,1.9113998860120773e-05,1344,1344,1.0,37
13,fedavg,plain,0.1705784580733949,plain,2.6230700314044952e-06,1.7445068806409836e-05,1344,1344,1.0,37
14,fedavg,plain,0.16735841160162665,plain,2.6063062250614166e-06,1.7762184143066406e-05,1344,1344,1.0,37
15,fedavg,plain,0.16440486140110017,plain,2.3711472749710083e-06,1.8342863768339157e-05,1344,1344,1.0,37
16,fedavg,plain,0.1616843679841608,plain,2.6603229343891144e-06,1.7449725419282913e-05,1344,1344,1.0,37
17,fedavg,plain,0.15916941036943427,plain,2.9001384973526e-06,1.7373822629451752e-05,1344,1344,1.0,37
18,fedavg,plain,0.15683697777797082,plain,2.7781352400779724e-06,1.6976147890090942e-05,1344,1344,1.0,37
19,fedavg,plain,0.15466757902391523,plain,3.261025995016098e-06,1.764204353094101e-05,1344,1344,1.0,37
20,fedavg,plain,0.1526445262857819,plain,2.7278438210487366e-06,1.7879996448755264e-05,1344,1344,1.0,37
21,fedavg,plain,0.1507534041239944,plain,2.5802291929721832e-06,1.7150770872831345e-05,1344,1344,1.0,37
22,fedavg,plain,0.1489816667936752,plain,2.5909394025802612e-06,1.6869045794010162e-05,1344,1344,1.0,37
23,fedavg,plain,0.14731832655440125,plain,2.4293549358844757e-06,1.7387326806783676e-05,1344,1344,1.0,37
24,fedavg,plain,0.14575370798143178,plain,2.5336630642414093e-06,1.7516780644655228e-05,1344,1344,1.0,37
25,fedavg,plain,0.14427925116087698,plain,3.0938535928726196e-06,1.850118860602379e-05,1344,1344,1.0,37
26,fedavg,plain,0.14288735180242032,plain,2.772081643342972e-06,1.7559155821800232e-05,1344,1344,1.0,37
27,fedavg,plain,0.14157122973796638,plain,3.050081431865692e-06,1.790793612599373e-05,1344,1344,1.0,37
28,fedavg,plain,0.14032481960779808,plain,2.8419308364391327e-06,1.7372891306877136e-05,1344,1344,1.0,37
29,fedavg,plain,0.13914267914925307,plain,2.75392085313797e-06,1.9215047359466553e-05,1344,1344,1.0,37
30,fedavg,plain,0.1380199116379968,plain,2.786051481962204e-06,1.8750783056020737e-05,1344,1344,1.0,37
1,fedprox,plain,0.3315581240699911,plain,3.849156200885773e-06,2.184184268116951e-05,1344,1344,1.0,37
2,fedprox,plain,0.2716529185602938,plain,2.784188836812973e-06,1.9284896552562714e-05,1344,1344,1.0,37
3,fedprox,plain,0.24446896514831057,plain,3.1418167054653168e-06,1.8381047993898392e-05,1344,1344,1.0,37
4,fedprox,plain,0.22779381307401325,plain,3.2517127692699432e-06,1.8664170056581497e-05,1344,1344,1.0,37
5,fedprox,plain,0.2159303202614215,plain,2.8298236429691315e-06,1.7692800611257553e-05,1344,1344,1.0,37
6,fedprox,plain,0.20673797447880932,plain,2.394896000623703e-06,1.774076372385025e-05,1344,1344,1.0,37
7,fedprox,plain,0.19922728646163573,plain,2.891290932893753e-06,1.9437167793512344e-05,1344,1344,1.0,37
8,fedprox,plain,0.1928735702733137,plain,2.9229559004306793e-06,1.7731916159391403e-05,1344,1344,1.0,37
9,fedprox,plain,0.18736930337362054,plain,3.0561350286006927e-06,1.7538201063871384e-05,1344,1344,1.0,37
10,fedprox,plain,0.1825197087156608,plain,2.5336630642414093e-06,1.7845071852207184e-05,1344,1344,1.0,37
11,fedprox,plain,0.1781934949517856,plain,2.6230700314044952e-06,1.7712824046611786e-05,1344,1344,1.0,37
12,fedprox,plain,0.17429753870328202,plain,2.750661224126816e-06,1.7189886420965195e-05,1344,1344,1.0,37
13,fedprox,plain,0.1707629536465265,plain,3.046821802854538e-06,1.8931925296783447e-05,1344,1344,1.0,37
14,fedprox,plain,0.16753698208759527,plain,3.2708048820495605e-06,1.860782504081726e-05,1344,1344,1.0,37
15,fedprox,plain,0.16457804514037702,plain,2.7278438210487366e-06,1.7737969756126404e-05,1344,1344,1.0,37
16,fedprox,plain,0.16185259326835608,plain,2.6319175958633423e-06,1.788884401321411e-05,1344,1344,1.0,37
17,fedprox,plain,0.15933302733712423,plain,3.269873559474945e-06,1.7788726836442947e-05,1344,1344,1.0,37
18,fedprox,plain,0.15699628013661487,plain,3.320164978504181e-06,1.8170103430747986e-05,1344,1344,1.0,37
19,fedprox,plain,0.15482281899907754,plain,3.0747614800930023e-06,1.8028076738119125e-05,1344,1344,1.0,37
20,fedprox,plain,0.1527959250014812,plain,2.874992787837982e-06,1.7984304577112198e-05,1344,1344,1.0,37
