method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedprox_plain,multimodal,none,0.9163777906622625,0.9210867886056999,0.40007716049382713,0.8066768700975703,0.9168591224018475,0.677988614800759,3573,324,4860,1697,10454,3,41
fedprox_plain,multimodal,none,0.8457915510987839,0.8431984727978599,0.5963302752293578,0.724788298691301,0.8643852978453739,0.5286821705426357,682,107,1201,608,2598,4,41
fedprox_plain,multimodal,none,0.9432704673437287,0.9419258355366524,0.2588549247937894,0.8670878386587292,0.8773466833541927,0.8530055974689705,3505,490,3632,604,8231,5,41
fedprox_plain,multimodal,none,0.9190869120129774,0.9142553124828199,0.3388639469061097,0.8367386651099435,0.8304504846987265,0.8475266731328807,4369,892,4231,786,10278,6,41
fedprox_plain,multimodal,none,0.8162064162611535,0.8088090977198211,0.6284622731614136,0.6965750120598166,0.8206785137318255,0.4951267056530214,1524,333,2808,1554,6219,7,41
fedprox_plain,multimodal,none,0.8127934884691643,0.8010777699395134,0.6048210372534697,0.6897058823529412,0.8279430789133247,0.47372316802368614,640,133,1236,711,2720,8,41
fedprox_plain,multimodal,none,0.8777485320177367,0.8777914763955263,0.4966416436191229,0.7874581610553258,0.8265510340226818,0.7293956043956044,3717,780,4282,1379,10158,9,41
fedavg_secureagg,multimodal,none,0.8213204775155187,0.8086467156736074,0.5994443158138458,0.7235923685435086,0.7771945173519976,0.6231003039513677,2665,764,3555,1612,8596,0,41
fedavg_secureagg,multimodal,none,0.9594343174821148,0.9605644618168603,0.17391304347826086,0.8968386023294509,0.9195804195804196,0.8708609271523179,263,23,276,39,601,1,41
fedavg_secureagg,multimodal,none,0.9484398782343988,0.9441878630160102,0.2465753424657534,0.8758620689655172,0.8648648648648649,0.8888888888888888,64,10,63,8,145,2,41
fedavg_secureagg,multimodal,none,0.9163764729308689,0.9210813035949612,0.4002700617283951,0.806772527262292,0.9168804515135968,0.6781783681214422,3574,324,4860,1696,10454,3,41
fedavg_secureagg,multimodal,none,0.8457832539174548,0.8431813731357729,0.5963302752293578,0.724788298691301,0.8643852978453739,0.5286821705426357,682,107,1201,608,2598,4,41
fedavg_secureagg,multimodal,none,0.9432716481696196,0.9419248746865606,0.2588549247937894,0.8670878386587292,0.8773466833541927,0.8530055974689705,3505,490,3632,604,8231,5,41
fedavg_secureagg,multimodal,none,0.9190896762153449,0.9142506548967657,0.3384735506539137,0.8367386651099435,0.8304504846987265,0.8475266731328807,4369,892,4231,786,10278,6,41
fedavg_secureagg,multimodal,none,0.8161918320628531,0.8087739462668662,0.6284622731614136,0.6965750120598166,0.8206785137318255,0.4951267056530214,1524,333,2808,1554,6219,7,41
fedavg_secureagg,multimodal,none,0.8127788900789881,0.8010570413238629,0.6048210372534697,0.6897058823529412,0.8279430789133247,0.47372316802368614,640,133,1236,711,2720,8,41
fedavg_secureagg,multimodal,none,0.8777365533941139,0.8777683183584051,0.4966416436191229,0.7875566056310297,0.8265895953757225,0.7295918367346939,3718,780,4282,1378,10158,9,41
fedavg_heagg,multimodal,none,0.8213203692456671,0.8086465746953416,0.5994443158138458,0.7235923685435086,0.7771945173519976,0.6231003039513677,2665,764,3555,1612,8596,0,41
fedavg_heagg,multimodal,none,0.9594343174821148,0.9605644618168603,0.17391304347826086,0.8968386023294509,0.9195804195804196,0.8708609271523179,263,23,276,39,601,1,41
