round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
23,fedavg,secureagg,0.14864491174499433,secureagg,3.2032839953899384e-06,1.760665327310562e-05,1344,2688,2.0,37
24,fedavg,secureagg,0.1471174732395864,secureagg,3.2209791243076324e-06,2.396106719970703e-05,1344,2688,2.0,37
25,fedavg,secureagg,0.1456801688354934,secureagg,3.0170194804668427e-06,1.630699262022972e-05,1344,2688,2.0,37
26,fedavg,secureagg,0.14432509988788866,secureagg,4.047993570566177e-06,2.5194138288497925e-05,1344,2688,2.0,37
27,fedavg,secureagg,0.14304525642762422,secureagg,3.810971975326538e-06,2.2699125111103058e-05,1344,2688,2.0,37
28,fedavg,secureagg,0.1418343963082978,secureagg,3.1958334147930145e-06,1.8351245671510696e-05,1344,2688,2.0,37
29,fedavg,secureagg,0.14068694386591785,secureagg,3.266148269176483e-06,1.7514917999505997e-05,1344,2688,2.0,37
30,fedavg,secureagg,0.13959790434712743,secureagg,3.101769834756851e-06,1.9777566194534302e-05,1344,2688,2.0,37
1,fedavg,heagg,0.33472321369560576,heagg,2.7476809918880463e-05,2.4380162358283997e-05,1344,21504,16.0,37
2,fedavg,heagg,0.2744772934525458,heagg,2.163788303732872e-05,2.1827872842550278e-05,1344,21504,16.0,37
3,fedavg,heagg,0.24686043023037743,heagg,2.0916108042001724e-05,2.0325183868408203e-05,1344,21504,16.0,37
4,fedavg,heagg,0.22982615865520173,heagg,2.8795097023248672e-05,2.1312851458787918e-05,1344,21504,16.0,37
5,fedavg,heagg,0.21767304757146172,heagg,2.0798761397600174e-05,2.087373286485672e-05,1344,21504,16.0,37
6,fedavg,heagg,0.2082501136643813,heagg,2.3975037038326263e-05,2.3074913769960403e-05,1344,21504,16.0,37
7,fedavg,heagg,0.20055851778776423,heagg,2.0722858607769012e-05,2.1771062165498734e-05,1344,21504,16.0,37
8,fedavg,heagg,0.19406561023139968,heagg,2.2619962692260742e-05,2.1503306925296783e-05,1344,21504,16.0,37
9,fedavg,heagg,0.18845714223989393,heagg,2.1412037312984467e-05,2.1227169781923294e-05,1344,21504,16.0,37
10,fedavg,heagg,0.18353254975425837,heagg,2.480391412973404e-05,2.521136775612831e-05,1344,21504,16.0,37
11,fedavg,heagg,0.17915555849546244,heagg,2.043694257736206e-05,2.0724721252918243e-05,1344,21504,16.0,37
12,fedavg,heagg,0.1752288427272115,heagg,2.06679105758667e-05,2.1306797862052917e-05,1344,21504,16.0,37
13,fedavg,heagg,0.17167986014431535,heagg,2.2077001631259918e-05,2.298876643180847e-05,1344,21504,16.0,37
14,fedavg,heagg,0.168452770694174,heagg,2.3169908672571182e-05,2.277689054608345e-05,1344,21504,16.0,37
15,fedavg,heagg,0.16550337732324938,heagg,2.071494236588478e-05,2.0341947674751282e-05,1344,21504,16.0,37
16,fedavg,heagg,0.16279595682782128,heagg,2.0341947674751282e-05,2.010306343436241e-05,1344,21504,16.0,37
17,fedavg,heagg,0.16030105331283778,heagg,2.164999023079872e-05,2.2186897695064545e-05,1344,21504,16.0,37
18,fedavg,heagg,0.15799407095232437,heagg,2.0369887351989746e-05,2.09868885576725e-05,1344,21504,16.0,37
19,fedavg,heagg,0.15585418284847874,heagg,2.045324072241783e-05,2.0916108042001724e-05,1344,21504,16.0,37
20,fedavg,heagg,0.15386363513614082,heagg,2.0185019820928574e-05,2.0449049770832062e-05,1344,21504,16.0,37
21,fedavg,heagg,0.15200714303360383,heagg,1.9729603081941605e-05,1.988094300031662e-05,1344,21504,16.0,37
22,fedavg,heagg,0.15027143036650864,heagg,1.9772443920373917e-05,1.9964296370744705e-05,1344,21504,16.0,37
23,fedavg,heagg,0.14864492183804578,heagg,1.9861850887537003e-05,2.0095612853765488e-05,1344,21504,16.0,37
24,fedavg,heagg,0.14711748408031408,heagg,1.968303695321083e-05,1.9961968064308167e-05,1344,21504,16.0,37
25,fedavg,heagg,0.1456801867462697,heagg,1.979665830731392e-05,2.0291190594434738e-05,1344,21504,16.0,37
26,fedavg,heagg,0.14432511782103097,heagg,2.1222978830337524e-05,2.2070948034524918e-05,1344,21504,16.0,37
27,fedavg,heagg,0.14304527222394653,heagg,2.35140323638916e-05,2.3875851184129715e-05,1344,21504,16.0,37
28,fedavg,heagg,0.14183441087957743,heagg,2.105673775076866e-05,2.147490158677101e-05,1344,21504,16.0,37
29,fedavg,heagg,0.14068695938614295,heagg,2.2298190742731094e-05,2.3460015654563904e-05,1344,21504,16.0,37
30,fedavg,heagg,0.13959792494252413,heagg,2.2131018340587616e-05,2.1885614842176437e-05,1344,21504,16.0,37
1,fedavgft_base,plain,0.33472321369560576,plain,3.2228417694568634e-06,1.9735191017389297e-05,1344,1344,1.0,37
2,fedavgft_base,plain,0.2744772891158551,plain,3.2517127692699432e-06,1.7538201063871384e-05,1344,1344,1.0,37
3,fedavgft_base,plain,0.24686038638008406,plain,3.213062882423401e-06,1.9340775907039642e-05,1344,1344,1.0,37
4,fedavgft_base,plain,0.22982611700131453,plain,3.931112587451935e-06,2.564024180173874e-05,1344,1344,1.0,37
5,fedavgft_base,plain,0.21767302999461016,plain,3.578606992959976e-06,2.6531051844358444e-05,1344,1344,1.0,37
6,fedavgft_base,plain,0.2082501125355786,plain,2.8191134333610535e-06,1.786230131983757e-05,1344,1344,1.0,37
7,fedavgft_base,plain,0.2005585111186402,plain,2.9141083359718323e-06,1.859385520219803e-05,1344,1344,1.0,37
8,fedavgft_base,plain,0.19406560850119786,plain,3.634020686149597e-06,1.9419007003307343e-05,1344,1344,1.0,37
9,fedavgft_base,plain,0.188457133278769,plain,2.975109964609146e-06,1.674192026257515e-05,1344,1344,1.0,37
10,fedavgft_base,plain,0.18353253027926908,plain,3.1818635761737823e-06,1.782318577170372e-05,1344,1344,1.0,37
11,fedavgft_base,plain,0.17915555114782722,plain,2.88989394903183e-06,1.6423873603343964e-05,1344,1344,1.0,37
12,fedavgft_base,plain,0.17522882522039132,plain,3.269873559474945e-06,1.6938894987106323e-05,1344,1344,1.0,37
13,fedavgft_base,plain,0.17167983865712622,plain,2.762768417596817e-06,1.658312976360321e-05,1344,1344,1.0,37
14,fedavgft_base,plain,0.1684527488001034,plain,3.334600478410721e-06,1.6706064343452454e-05,1344,1344,1.0,37
15,fedavgft_base,plain,0.16550336580002678,plain,2.842862159013748e-06,1.7344020307064056e-05,1344,1344,1.0,37
16,fedavgft_base,plain,0.16279594148612225,plain,3.2731331884860992e-06,1.832190901041031e-05,1344,1344,1.0,37
17,fedavgft_base,plain,0.16030103485928954,plain,2.835877239704132e-06,1.7629005014896393e-05,1344,1344,1.0,37
18,fedavgft_base,plain,0.15799404379461984,plain,3.4258700907230377e-06,1.895800232887268e-05,1344,1344,1.0,37
19,fedavgft_base,plain,0.15585416331252405,plain,3.320164978504181e-06,2.022506669163704e-05,1344,1344,1.0,37
20,fedavgft_base,plain,0.1538636256283325,plain,3.017950803041458e-06,1.811189576983452e-05,1344,1344,1.0,37
21,fedavgft_base,plain,0.15200713177026137,plain,3.1050294637680054e-06,1.8247868865728378e-05,1344,1344,1.0,37
22,fedavgft_base,plain,0.15027141696095728,plain,2.871733158826828e-06,1.8653925508260727e-05,1344,1344,1.0,37
23,fedavgft_base,plain,0.14864491174499433,plain,2.7259811758995056e-06,1.6291160136461258e-05,1344,1344,1.0,37
24,fedavgft_base,plain,0.1471174732395864,plain,3.0728988349437714e-06,1.870095729827881e-05,1344,1344,1.0,37
25,fedavgft_base,plain,0.1456801688354934,plain,3.1096860766410828e-06,2.291286364197731e-05,1344,1344,1.0,37
26,fedavgft_base,plain,0.14432509988788866,plain,2.9192306101322174e-06,1.7760787159204483e-05,1344,1344,1.0,37
27,fedavgft_base,plain,0.14304525642762422,plain,3.3332034945487976e-06,2.3930799216032028e-05,1344,1344,1.0,37
28,fedavgft_base,plain,0.1418343963082978,plain,3.530643880367279e-06,1.9012950360774994e-05,1344,1344,1.0,37
29,fedavgft_base,plain,0.14068694386591785,plain,3.30386683344841e-06,1.790374517440796e-05,1344,1344,1.0,37
30,fedavgft_base,plain,0.13959790434712743,plain,3.3387914299964905e-06,1.934310421347618e-05,1344,1344,1.0,37
1,fedavg,plain,0.33804230381274203,plain,3.768131136894226e-06,2.1179672330617905e-05,1344,1344,1.0,41
2,fedavg,plain,0.2782080640489385,plain,3.2517127692699432e-06,1.7564743757247925e-05,1344,1344,1.0,41
3,fedavg,plain,0.2508584300690297,plain,3.529246896505356e-06,1.7307698726654053e-05,1344,1344,1.0,41
4,fedavg,plain,0.23406097066111908,plain,3.068242222070694e-06,1.6775447875261307e-05,1344,1344,1.0,41
5,fedavg,plain,0.2221068046763141,plain,2.7515925467014313e-06,1.5940982848405838e-05,1344,1344,1.0,41
6,fedavg,plain,0.21284729297312643,plain,3.2722018659114838e-06,1.7668120563030243e-05,1344,1344,1.0,41
7,fedavg,plain,0.20528944466272236,plain,2.923887223005295e-06,1.6581732779741287e-05,1344,1344,1.0,41
8,fedavg,plain,0.19890665823024617,plain,2.684071660041809e-06,1.6100239008665085e-05,1344,1344,1.0,41
9,fedavg,plain,0.19338985186549965,plain,2.498738467693329e-06,1.6019679605960846e-05,1344,1344,1.0,41
10,fedavg,plain,0.18854267450971088,plain,2.7082860469818115e-06,1.629488542675972e-05,1344,1344,1.0,41
11,fedavg,plain,0.184232189010393,plain,2.7408823370933533e-06,1.6456004232168198e-05,1344,1344,1.0,41
12,fedavg,plain,0.18036359521954975,plain,2.835877239704132e-06,1.6154255717992783e-05,1344,1344,1.0,41
13,fedavg,plain,0.17686635821620098,plain,2.903863787651062e-06,1.7053913325071335e-05,1344,1344,1.0,41
14,fedavg,plain,0.1736861505505939,plain,2.585817128419876e-06,1.6124919056892395e-05,1344,1344,1.0,41
15,fedavg,plain,0.17077993788740994,plain,2.5741755962371826e-06,1.6096048057079315e-05,1344,1344,1.0,41
16,fedavg,plain,0.1681128503438055,plain,2.680346369743347e-06,1.6124919056892395e-05,1344,1344,1.0,41
17,fedavg,plain,0.16565611247284565,plain,2.6621855795383453e-06,1.751398667693138e-05,1344,1344,1.0,41
18,fedavg,plain,0.16338562498768766,plain,2.692919224500656e-06,1.6526319086551666e-05,1344,1344,1.0,41
19,fedavg,plain,0.16128096162672972,plain,2.6440247893333435e-06,1.584598794579506e-05,1344,1344,1.0,41
20,fedavg,plain,0.15932463886872997,plain,2.723652869462967e-06,1.6065314412117004e-05,1344,1344,1.0,41
21,fedavg,plain,0.1575015702880144,plain,2.8032809495925903e-06,1.61132775247097e-05,1344,1344,1.0,41
22,fedavg,plain,0.15579864932237786,plain,3.005843609571457e-06,1.7339829355478287e-05,1344,1344,1.0,41
23,fedavg,plain,0.1542044236687239,plain,2.855900675058365e-06,1.5878118574619293e-05,1344,1344,1.0,41
24,fedavg,plain,0.15270883664110496,plain,2.827029675245285e-06,1.6928184777498245e-05,1344,1344,1.0,41
25,fedavg,plain,0.15130301855843184,plain,2.598855644464493e-06,1.6325153410434723e-05,1344,1344,1.0,41
26,fedavg,plain,0.14997911627205612,plain,2.886168658733368e-06,1.737615093588829e-05,1344,1344,1.0,41
27,fedavg,plain,0.1487301523019811,plain,2.68593430519104e-06,1.6007106751203537e-05,1344,1344,1.0,41
28,fedavg,plain,0.147549907333123,plain,3.3187679946422577e-06,1.8083956092596054e-05,1344,1344,1.0,41
29,fedavg,plain,0.14643282140549474,plain,2.7157366275787354e-06,1.838337630033493e-05,1344,1344,1.0,41
30,fedavg,plain,0.14537391025062868,plain,2.5238841772079468e-06,1.6576144844293594e-05,1344,1344,1.0,41
1,fedprox,plain,0.3390236659857443,plain,3.2978132367134094e-06,2.037081867456436e-05,1344,1344,1.0,41
2,fedprox,plain,0.27881405732834336,plain,2.886168658733368e-06,1.769978553056717e-05,1344,1344,1.0,41
3,fedprox,plain,0.25130287735130113,plain,2.8102658689022064e-06,1.7187092453241348e-05,1344,1344,1.0,41
4,fedprox,plain,0.2344209221527287,plain,3.1958334147930145e-06,1.730024814605713e-05,1344,1344,1.0,41
5,fedprox,plain,0.22241638855238857,plain,3.053806722164154e-06,1.774309203028679e-05,1344,1344,1.0,41
6,fedprox,plain,0.21312397910763314,plain,2.670101821422577e-06,1.6718171536922455e-05,1344,1344,1.0,41
7,fedprox,plain,0.20554306779330375,plain,2.6421621441841125e-06,1.689605414867401e-05,1344,1344,1.0,41
8,fedprox,plain,0.19914313721670263,plain,3.112945705652237e-06,1.6837380826473236e-05,1344,1344,1.0,41
9,fedprox,plain,0.19361293319225636,plain,2.6440247893333435e-06,1.6358215361833572e-05,1344,1344,1.0,41
10,fedprox,plain,0.18875482952485412,plain,2.8219074010849e-06,1.659337431192398e-05,1344,1344,1.0,41
11,fedprox,plain,0.18443510872855365,plain,2.835877239704132e-06,1.6349833458662033e-05,1344,1344,1.0,41
12,fedprox,plain,0.18055847773997724,plain,4.390021786093712e-05,1.750374212861061e-05,1344,1344,1.0,41
13,fedprox,plain,0.1770540823588086,plain,3.4910626709461212e-06,1.8176622688770294e-05,1344,1344,1.0,41
14,fedprox,plain,0.17386738391674061,plain,2.847053110599518e-06,1.640385016798973e-05,1344,1344,1.0,41
15,fedprox,plain,0.1709552056405717,plain,3.307126462459564e-06,1.8155667930841446e-05,1344,1344,1.0,41
16,fedprox,plain,0.168282579742294,plain,2.6640482246875763e-06,1.702411100268364e-05,1344,1344,1.0,41
17,fedprox,plain,0.16582066208287563,plain,2.886168658733368e-06,1.6377773135900497e-05,1344,1344,1.0,41
18,fedprox,plain,0.16354530404606077,plain,2.7348287403583527e-06,1.7249025404453278e-05,1344,1344,1.0,41
19,fedprox,plain,0.16143604298698888,plain,2.779066562652588e-06,1.6879290342330933e-05,1344,1344,1.0,41
20,fedprox,plain,0.15947536772864684,plain,3.0226074159145355e-06,1.775100827217102e-05,1344,1344,1.0,41
21,fedprox,plain,0.15764817012598634,plain,2.8461217880249023e-06,1.6044825315475464e-05,1344,1344,1.0,41
22,fedprox,plain,0.15594132598004312,plain,2.993270754814148e-06,1.796102151274681e-05,1344,1344,1.0,41
23,fedprox,plain,0.15434336819981032,plain,2.794899046421051e-06,1.647789031267166e-05,1344,1344,1.0,41
24,fedprox,plain,0.15284422733851988,plain,2.716202288866043e-06,1.6701407730579376e-05,1344,1344,1.0,41
25,fedprox,plain,0.15143502243393955,plain,2.7953647077083588e-06,1.6588717699050903e-05,1344,1344,1.0,41
26,fedprox,plain,0.15010789017118537,plain,3.0868686735630035e-06,1.6619917005300522e-05,1344,1344,1.0,41
27,fedprox,plain,0.14885584377547723,plain,2.886168658733368e-06,1.6416888684034348e-05,1344,1344,1.0,41
28,fedprox,plain,0.14767265534518165,plain,2.959277480840683e-06,1.6679055988788605e-05,1344,1344,1.0,41
29,fedprox,plain,0.14655275693152076,plain,2.6440247893333435e-06,1.6058795154094696e-05,1344,1344,1.0,41
30,fedprox,plain,0.14549115679891236,plain,2.777203917503357e-06,1.6367994248867035e-05,1344,1344,1.0,41
1,fedavg,secureagg,0.33804230381274203,secureagg,3.939028829336166e-06,1.9409693777561188e-05,1344,2688,2.0,41
2,fedavg,secureagg,0.2782080640489385,secureagg,3.4742988646030426e-06,1.7391983419656754e-05,1344,2688,2.0,41
3,fedavg,secureagg,0.2508584300690297,secureagg,3.1669624149799347e-06,1.7189886420965195e-05,1344,2688,2.0,41
4,fedavg,secureagg,0.23406097066111908,secureagg,3.4370459616184235e-06,1.747487112879753e-05,1344,2688,2.0,41
5,fedavg,secureagg,0.2221068046763141,secureagg,3.4230761229991913e-06,1.6869977116584778e-05,1344,2688,2.0,41
6,fedavg,secureagg,0.21284729297312643,secureagg,3.259629011154175e-06,1.715822145342827e-05,1344,2688,2.0,41
7,fedavg,secureagg,0.20528944466272236,secureagg,3.409106284379959e-06,1.688394695520401e-05,1344,2688,2.0,41
8,fedavg,secureagg,0.19890665823024617,secureagg,3.1311064958572388e-06,1.605786383152008e-05,1344,2688,2.0,41
9,fedavg,secureagg,0.19338985186549965,secureagg,3.1348317861557007e-06,1.6064848750829697e-05,1344,2688,2.0,41
10,fedavg,secureagg,0.18854267450971088,secureagg,3.191642463207245e-06,1.6411766409873962e-05,1344,2688,2.0,41
11,fedavg,secureagg,0.184232189010393,secureagg,2.930872142314911e-06,1.581897959113121e-05,1344,2688,2.0,41
12,fedavg,secureagg,0.18036359521954975,secureagg,3.507360816001892e-06,1.6807112842798233e-05,1344,2688,2.0,41
13,fedavg,secureagg,0.17686635821620098,secureagg,3.0081719160079956e-06,1.661805436015129e-05,1344,2688,2.0,41
14,fedavg,secureagg,0.1736861505505939,secureagg,3.3159740269184113e-06,1.763598993420601e-05,1344,2688,2.0,41
15,fedavg,secureagg,0.17077993788740994,secureagg,3.125052899122238e-06,1.7135869711637497e-05,1344,2688,2.0,41
16,fedavg,secureagg,0.1681128503438055,secureagg,2.857297658920288e-06,1.6497913748025894e-05,1344,2688,2.0,41
17,fedavg,secureagg,0.16565611247284565,secureagg,3.364868462085724e-06,1.6842037439346313e-05,1344,2688,2.0,41
18,fedavg,secureagg,0.16338562498768766,secureagg,2.7939677238464355e-06,1.675402745604515e-05,1344,2688,2.0,41
19,fedavg,secureagg,0.16128096162672972,secureagg,3.2400712370872498e-06,1.6366131603717804e-05,1344,2688,2.0,41
20,fedavg,secureagg,0.15932463886872997,secureagg,3.255903720855713e-06,1.6237609088420868e-05,1344,2688,2.0,41
21,fedavg,secureagg,0.1575015702880144,secureagg,2.898275852203369e-06,1.6353093087673187e-05,1344,2688,2.0,41
22,fedavg,secureagg,0.15579864932237786,secureagg,2.5802291929721832e-06,1.6124919056892395e-05,1344,2688,2.0,41
23,fedavg,secureagg,0.1542044236687239,secureagg,3.3034011721611023e-06,1.6774982213974e-05,1344,2688,2.0,41
24,fedavg,secureagg,0.15270883664110496,secureagg,3.893859684467316e-06,1.8098857253789902e-05,1344,2688,2.0,41
25,fedavg,secureagg,0.15130301855843184,secureagg,3.3313408493995667e-06,1.7268117517232895e-05,1344,2688,2.0,41
26,fedavg,secureagg,0.14997911627205612,secureagg,3.464985638856888e-06,1.7317011952400208e-05,1344,2688,2.0,41
27,fedavg,secureagg,0.1487301523019811,secureagg,2.941582351922989e-06,1.6591977328062057e-05,1344,2688,2.0,41
28,fedavg,secureagg,0.147549907333123,secureagg,2.9811635613441467e-06,1.6822945326566696e-05,1344,2688,2.0,41
29,fedavg,secureagg,0.14643282140549474,secureagg,3.2908283174037933e-06,1.6689766198396683e-05,1344,2688,2.0,41
30,fedavg,secureagg,0.14537391025062868,secureagg,2.8409995138645172e-06,1.654168590903282e-05,1344,2688,2.0,41
1,fedavg,heagg,0.33804230381274203,heagg,2.8176698833703995e-05,2.4789944291114807e-05,1344,21504,16.0,41
2,fedavg,heagg,0.27820804599312543,heagg,2.228701487183571e-05,2.2893305867910385e-05,1344,21504,16.0,41
3,fedavg,heagg,0.25085843380321626,heagg,3.237277269363403e-05,2.5750603526830673e-05,1344,21504,16.0,41
4,fedavg,heagg,0.23406095191001539,heagg,2.0273029804229736e-05,2.147909253835678e-05,1344,21504,16.0,41
5,fedavg,heagg,0.22210678975146697,heagg,1.9934959709644318e-05,2.1508894860744476e-05,1344,21504,16.0,41
6,fedavg,heagg,0.21284729308064798,heagg,2.0665116608142853e-05,2.0452775061130524e-05,1344,21504,16.0,41
7,fedavg,heagg,0.2052894447258761,heagg,2.082204446196556e-05,2.3806001991033554e-05,1344,21504,16.0,41
8,fedavg,heagg,0.19890661851199892,heagg,1.993682235479355e-05,2.0309817045927048e-05,1344,21504,16.0,41
9,fedavg,heagg,0.19338982189655865,heagg,2.0182691514492035e-05,2.047000452876091e-05,1344,21504,16.0,41
10,fedavg,heagg,0.18854263560323456,heagg,2.2324267774820328e-05,2.2096093744039536e-05,1344,21504,16.0,41
11,fedavg,heagg,0.1842321701323486,heagg,2.2868160158395767e-05,2.1416693925857544e-05,1344,21504,16.0,41
12,fedavg,heagg,0.18036357972893857,heagg,2.1129846572875977e-05,2.078106626868248e-05,1344,21504,16.0,41
13,fedavg,heagg,0.17686633072416585,heagg,2.0470935851335526e-05,2.0537059754133224e-05,1344,21504,16.0,41
14,fedavg,heagg,0.17368612518633494,heagg,2.0319130271673203e-05,2.049701288342476e-05,1344,21504,16.0,41
15,fedavg,heagg,0.17077990428796502,heagg,2.0819716155529022e-05,2.0310748368501663e-05,1344,21504,16.0,41
16,fedavg,heagg,0.1681128197481865,heagg,2.046208828687668e-05,2.0677223801612854e-05,1344,21504,16.0,41
17,fedavg,heagg,0.16565609249495505,heagg,1.96811743080616e-05,2.0478852093219757e-05,1344,21504,16.0,41
18,fedavg,heagg,0.16338560206525563,heagg,1.9780360162258148e-05,1.9527971744537354e-05,1344,21504,16.0,41
19,fedavg,heagg,0.16128094757242353,heagg,1.9870232790708542e-05,1.990795135498047e-05,1344,21504,16.0,41
20,fedavg,heagg,0.15932461940842466,heagg,2.0101666450500488e-05,1.9520055502653122e-05,1344,21504,16.0,41
21,fedavg,heagg,0.1575015435887811,heagg,1.9749626517295837e-05,1.9832048565149307e-05,1344,21504,16.0,41
22,fedavg,heagg,0.15579863298860436,heagg,1.9906554371118546e-05,2.0229723304510117e-05,1344,21504,16.0,41
23,fedavg,heagg,0.15420440791068488,heagg,1.977989450097084e-05,2.017104998230934e-05,1344,21504,16.0,41
24,fedavg,heagg,0.15270882117911633,heagg,1.9854865968227386e-05,2.0047184079885483e-05,1344,21504,16.0,41
25,fedavg,heagg,0.15130299063283265,heagg,1.9974075257778168e-05,2.0587816834449768e-05,1344,21504,16.0,41
26,fedavg,heagg,0.14997908744146182,heagg,2.020224928855896e-05,2.0162668079137802e-05,1344,21504,16.0,41
27,fedavg,heagg,0.1487301342418083,heagg,1.9391998648643494e-05,2.02287919819355e-05,1344,21504,16.0,41
28,fedavg,heagg,0.14754988487853787,heagg,1.9785016775131226e-05,2.005789428949356e-05,1344,21504,16.0,41
29,fedavg,heagg,0.14643279852760652,heagg,1.9940081983804703e-05,1.946697011590004e-05,1344,21504,16.0,41
30,fedavg,heagg,0.14537388482509284,heagg,1.9889790564775467e-05,2.0396430045366287e-05,1344,21504,16.0,41
1,fedavgft_base,plain,0.33804230381274203,plain,3.2158568501472473e-06,2.02227383852005e-05,1344,1344,1.0,41
2,fedavgft_base,plain,0.2782080640489385,plain,3.2633543014526367e-06,1.8105842173099518e-05,1344,1344,1.0,41
3,fedavgft_base,plain,0.2508584300690297,plain,2.8656795620918274e-06,1.71540305018425e-05,1344,1344,1.0,41
4,fedavgft_base,plain,0.23406097066111908,plain,3.616791218519211e-06,1.9521918147802353e-05,1344,1344,1.0,41
5,fedavgft_base,plain,0.2221068046763141,plain,2.630986273288727e-06,1.7280224710702896e-05,1344,1344,1.0,41
6,fedavgft_base,plain,0.21284729297312643,plain,2.918299287557602e-06,1.8165912479162216e-05,1344,1344,1.0,41
7,fedavgft_base,plain,0.20528944466272236,plain,2.7297064661979675e-06,1.640012487769127e-05,1344,1344,1.0,41
8,fedavgft_base,plain,0.19890665823024617,plain,2.8870999813079834e-06,1.695193350315094e-05,1344,1344,1.0,41
9,fedavgft_base,plain,0.19338985186549965,plain,2.4926848709583282e-06,1.746462658047676e-05,1344,1344,1.0,41
10,fedavgft_base,plain,0.18854267450971088,plain,2.8009526431560516e-06,1.6795936971902847e-05,1344,1344,1.0,41
11,fedavgft_base,plain,0.184232189010393,plain,3.18232923746109e-06,1.796521246433258e-05,1344,1344,1.0,41
12,fedavgft_base,plain,0.18036359521954975,plain,3.3099204301834106e-06,2.182088792324066e-05,1344,1344,1.0,41
13,fedavgft_base,plain,0.17686635821620098,plain,2.9257498681545258e-06,1.762108877301216e-05,1344,1344,1.0,41
14,fedavgft_base,plain,0.1736861505505939,plain,2.8330832719802856e-06,1.660967245697975e-05,1344,1344,1.0,41
15,fedavgft_base,plain,0.17077993788740994,plain,3.0901283025741577e-06,1.6594305634498596e-05,1344,1344,1.0,41
16,fedavgft_base,plain,0.1681128503438055,plain,3.262888640165329e-06,1.769931986927986e-05,1344,1344,1.0,41
17,fedavgft_base,plain,0.16565611247284565,plain,3.2940879464149475e-06,1.8417369574308395e-05,1344,1344,1.0,41
18,fedavgft_base,plain,0.16338562498768766,plain,2.961140125989914e-06,1.6171950846910477e-05,1344,1344,1.0,41
19,fedavgft_base,plain,0.16128096162672972,plain,2.963002771139145e-06,1.6428064554929733e-05,1344,1344,1.0,41
20,fedavgft_base,plain,0.15932463886872997,plain,2.7050264179706573e-06,1.8659979104995728e-05,1344,1344,1.0,41
21,fedavgft_base,plain,0.1575015702880144,plain,2.48616561293602e-06,1.6724690794944763e-05,1344,1344,1.0,41
22,fedavgft_base,plain,0.15579864932237786,plain,2.8563663363456726e-06,1.6558915376663208e-05,1344,1344,1.0,41
23,fedavgft_base,plain,0.1542044236687239,plain,2.973247319459915e-06,1.6638077795505524e-05,1344,1344,1.0,41
24,fedavgft_base,plain,0.15270883664110496,plain,3.232620656490326e-06,1.594889909029007e-05,1344,1344,1.0,41
25,fedavgft_base,plain,0.15130301855843184,plain,3.288034349679947e-06,1.5633180737495422e-05,1344,1344,1.0,41
26,fedavgft_base,plain,0.14997911627205612,plain,3.262888640165329e-06,1.819385215640068e-05,1344,1344,1.0,41
27,fedavgft_base,plain,0.1487301523019811,plain,3.5120174288749695e-06,2.361508086323738e-05,1344,1344,1.0,41
28,fedavgft_base,plain,0.147549907333123,plain,2.772081643342972e-06,1.6694888472557068e-05,1344,1344,1.0,41
29,fedavgft_base,plain,0.14643282140549474,plain,2.6063062250614166e-06,1.7054378986358643e-05,1344,1344,1.0,41
30,fedavgft_base,plain,0.14537391025062868,plain,2.63238325715065e-06,1.661200076341629e-05,1344,1344,1.0,41
