mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,protocol_scope,active_clients,dropped_clients,max_abs_error_vs_plain,round,method,privacy_mode,mean_client_loss,dropout_rate_requested,seed
secureagg_sim,0.0016130000003613532,2.0899999071843922e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.6828179394987615e-15,20,fedavg,secureagg_sim,0.29789403176588614,0.0,41
quantized_transport_proxy,2.3700002202531323e-05,2.4600001779617742e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,1,fedavg,quantized_transport_proxy,0.4543656244678558,0.0,41
quantized_transport_proxy,2.0600000425474718e-05,2.229999881819822e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,2,fedavg,quantized_transport_proxy,0.3968183928025023,0.0,41
quantized_transport_proxy,1.9199997041141614e-05,2.0899999071843922e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,3,fedavg,quantized_transport_proxy,0.3699088584291007,0.0,41
quantized_transport_proxy,1.939999856404029e-05,2.359999780310318e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,4,fedavg,quantized_transport_proxy,0.35367034157871524,0.0,41
quantized_transport_proxy,1.930000144056976e-05,2.2700001863995567e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,5,fedavg,quantized_transport_proxy,0.3425878386982463,0.0,41
quantized_transport_proxy,2.2500000341096893e-05,2.550000135670416e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,6,fedavg,quantized_transport_proxy,0.3344521653828211,0.0,41
quantized_transport_proxy,2.1299998479662463e-05,2.3299999156733975e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,7,fedavg,quantized_transport_proxy,0.3281835745370989,0.0,41
quantized_transport_proxy,2.5800000003073364e-05,2.89999989036005e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,8,fedavg,quantized_transport_proxy,0.3231825944639544,0.0,41
quantized_transport_proxy,2.1699997887481004e-05,2.3199998395284638e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,9,fedavg,quantized_transport_proxy,0.3190858005601905,0.0,41
quantized_transport_proxy,2.0200001017656177e-05,2.8500002372311428e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,10,fedavg,quantized_transport_proxy,0.31565851780089965,0.0,41
quantized_transport_proxy,1.9899998733308166e-05,2.2100000933278352e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,11,fedavg,quantized_transport_proxy,0.3127418092383897,0.0,41
quantized_transport_proxy,1.8399998225504532e-05,2.0600000425474718e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,12,fedavg,quantized_transport_proxy,0.31022394127725433,0.0,41
quantized_transport_proxy,1.9099999917671084e-05,2.099999983329326e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,13,fedavg,quantized_transport_proxy,0.30802406830363965,0.0,41
quantized_transport_proxy,2.0600000425474718e-05,2.290000338689424e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,14,fedavg,quantized_transport_proxy,0.3060821489178002,0.0,41
quantized_transport_proxy,2.0200001017656177e-05,2.30999976338353e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,15,fedavg,quantized_transport_proxy,0.3043527806291857,0.0,41
quantized_transport_proxy,2.2500000341096893e-05,2.5299999833805487e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,16,fedavg,quantized_transport_proxy,0.30280084504979915,0.0,41
quantized_transport_proxy,2.0299998141126707e-05,2.2799998987466097e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,17,fedavg,quantized_transport_proxy,0.30139885683623185,0.0,41
quantized_transport_proxy,2.3700002202531323e-05,2.760000279522501e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,18,fedavg,quantized_transport_proxy,0.3001249430949991,0.0,41
quantized_transport_proxy,2.2899999748915434e-05,2.6199999410891905e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,19,fedavg,quantized_transport_proxy,0.2989614718615405,0.0,41
quantized_transport_proxy,2.130000211764127e-05,2.4500001018168405e-05,1680,26880,16.0,quantized transport accounting proxy; not homomorphic encryption,10,0,0.0,20,fedavg,quantized_transport_proxy,0.2978940959592148,0.0,41
