method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_quantized_transport_proxy,multimodal,none,0.9935039826772871,0.9949469775355699,0.020895522388059702,0.04723942792410292,0.07451280223006808,0.9361997226074896,0.8990610328638498,0.9922279792746114,383,43,292,3,721,0,41
fedavg_quantized_transport_proxy,multimodal,none,0.9973322983502502,0.9971038661212874,0.01279317697228145,0.02474183437494441,0.04464334001582884,0.9800664451827242,0.985981308411215,0.9723502304147466,422,6,463,12,903,1,41
fedavg_quantized_transport_proxy,multimodal,none,0.9958213013510949,0.9953500572248408,0.01762114537444934,0.026132437720831733,0.041402623696390355,0.9770642201834863,0.9760765550239234,0.9760765550239234,408,10,444,10,872,2,41
fedavg_quantized_transport_proxy,multimodal,none,0.9946383767862987,0.9953511103327998,0.021844660194174758,0.053156771947297315,0.0904033661781851,0.9218203033838973,0.8764940239043825,0.9887640449438202,440,62,350,5,857,3,41
fedavg_quantized_transport_proxy,multimodal,none,0.9995841995841996,0.9995337995337995,0.0,0.0176212139231387,0.06185815308704446,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_quantized_transport_proxy,multimodal,none,0.9975789199814986,0.9975039348038879,0.013297872340425532,0.02854582583402355,0.06460765829906165,0.9623655913978495,0.9358974358974359,0.9918478260869565,365,25,351,3,744,5,41
fedavg_quantized_transport_proxy,multimodal,none,0.996137200177972,0.9963084313330086,0.02710027100271003,0.036627782405219626,0.07491449238647482,0.9649805447470817,0.9370629370629371,1.0,402,27,342,0,771,6,41
fedavg_quantized_transport_proxy,multimodal,none,0.9871864621480947,0.9862235836529368,0.07045009784735812,0.06986372335837925,0.11390112741035921,0.9164149043303121,0.8530973451327434,1.0,482,83,428,0,993,7,41
fedavgft_plain,multimodal,none,0.9934189157837754,0.9948681072105394,0.026865671641791045,0.045855080577278426,0.07405289809333884,0.9375866851595007,0.9011764705882352,0.9922279792746114,383,42,293,3,721,0,41
fedavgft_plain,multimodal,none,0.9972880823008067,0.9970625052132384,0.01279317697228145,0.02398315243705093,0.04550956637312197,0.9800664451827242,0.985981308411215,0.9723502304147466,422,6,463,12,903,1,41
fedavgft_plain,multimodal,none,0.9957896844634615,0.9953117557336602,0.01762114537444934,0.025548070394700695,0.03919731603652932,0.9770642201834863,0.9760765550239234,0.9760765550239234,408,10,444,10,872,2,41
fedavgft_plain,multimodal,none,0.9945783789680375,0.9952887786403934,0.021844660194174758,0.051865756235108126,0.0900143061380265,0.9229871645274212,0.8782435129740519,0.9887640449438202,440,61,351,5,857,3,41
fedavgft_plain,multimodal,none,0.9995841995841996,0.9995337995337997,0.0,0.01780147569151273,0.06232418157345476,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavgft_plain,multimodal,none,0.9975500115633672,0.9974723413783056,0.013297872340425532,0.028279669724734627,0.06359142819181104,0.9623655913978495,0.9358974358974359,0.9918478260869565,365,25,351,3,744,5,41
fedavgft_plain,multimodal,none,0.996137200177972,0.9963084313330086,0.02710027100271003,0.03621481966216136,0.07342002566309652,0.9649805447470817,0.9370629370629371,1.0,402,27,342,0,771,6,41
fedavgft_plain,multimodal,none,0.9869266185414654,0.9859916977217804,0.07240704500978473,0.06701360335486996,0.10769001341495363,0.9234642497482377,0.8637992831541219,1.0,482,76,435,0,993,7,41
