method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,tier,seed,ece,expected_precision_prev_0.01,reviews_per_true_positive_prev_0.01,expected_precision_prev_0.001,reviews_per_true_positive_prev_0.001,expected_precision_prev_1e-05,reviews_per_true_positive_prev_1e-05,attack_scenario,attacker_fraction,attacked_clients,communication_rounds,local_epochs,robustness_scope
krum,multimodal,none,0.8887604938271604,0.8915532957954951,0.4711111111111111,0.13679925048387495,0.032753885205250494,0.8044444444444444,0.8309178743961353,0.7644444444444445,688,140,760,212,1800,VCSL public-label audit,41,0.032753885205250494,0.016126007875492218,62.01162790697674,0.0016216318141534518,616.6627906976744,1.622631406257282e-05,61628.29069767441,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.8875382716049383,0.8905729499009795,0.4822222222222222,0.1394481186318143,0.05502417357293519,0.8011111111111111,0.8321078431372549,0.7544444444444445,679,137,763,221,1800,VCSL public-label audit,41,0.05502417357293519,0.015557337610264635,64.27835051546391,0.0015636334327395827,639.5360824742268,1.564507297136226e-05,63917.88659793814,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.8880777777777777,0.8912034968394804,0.4822222222222222,0.13742929734531567,0.03519401478651572,0.8033333333333333,0.8353808353808354,0.7555555555555555,680,134,766,220,1800,VCSL public-label audit,41,0.03519401478651572,0.015579892773679146,64.18529411764706,0.001565932674106382,638.5970588235294,1.5668113954930117e-05,63823.89117647059,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.8879777777777776,0.8911323109455187,0.4855555555555556,0.13705047992717,0.029398423499680686,0.8027777777777778,0.8311057108140948,0.76,684,139,761,216,1800,VCSL public-label audit,41,0.029398423499680686,0.01556420233463035,64.25,0.0015643332029722332,639.25,1.5652085444734443e-05,63889.25,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.8888382716049382,0.8916927272060716,0.4677777777777778,0.13647110989496347,0.03332044902105692,0.8044444444444444,0.8261904761904761,0.7711111111111111,694,146,754,206,1800,VCSL public-label audit,41,0.03332044902105692,0.016378354140608405,61.05619596541787,0.0016473877984110065,607.0216138328531,1.6484453675632936e-05,60663.21757925072,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.8891419753086419,0.8915726409576353,0.4588888888888889,0.13851549993964493,0.050044823992817074,0.8033333333333333,0.8482142857142857,0.7388888888888889,665,119,781,235,1800,VCSL public-label audit,41,0.050044823992817074,0.016004043126684638,62.484210526315785,0.0016091876143370148,621.4315789473684,1.610159666822372e-05,62105.642105263156,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.8882395061728396,0.8912856594785635,0.4811111111111111,0.1375160198374346,0.035178759909410946,0.8027777777777778,0.8351783517835178,0.7544444444444445,679,134,766,221,1800,VCSL public-label audit,41,0.035178759909410946,0.015592706563174574,64.13254786450662,0.001567238935847071,638.0648011782032,1.5681204213019946e-05,63770.61266568483,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.8883037037037037,0.8912581243611487,0.48,0.13717709594088626,0.03495432014676729,0.8027777777777778,0.8319123020706456,0.7588888888888888,683,138,762,217,1800,VCSL public-label audit,41,0.03495432014676729,0.015718855722538033,63.61786237188872,0.0015801004508954287,632.8711566617862,1.5810093325615166e-05,63250.733528550525,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.8888382716049382,0.8916927272060716,0.4677777777777778,0.13647110989496347,0.03332044902105692,0.8044444444444444,0.8261904761904761,0.7711111111111111,694,146,754,206,1800,VCSL public-label audit,41,0.03332044902105692,0.016378354140608405,61.05619596541787,0.0016473877984110065,607.0216138328531,1.6484453675632936e-05,60663.21757925072,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.8858827160493827,0.8889647212107259,0.4955555555555556,0.14381386505661756,0.07348542640896308,0.7983333333333333,0.8294478527607362,0.7511111111111111,676,139,761,224,1800,VCSL public-label audit,41,0.07348542640896308,0.01507918804372072,66.31656804733728,0.0015149138336732178,660.103550295858,1.5156872509401856e-05,65976.67159763315,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.886962962962963,0.8903577090221426,0.49777777777777776,0.1378033072639497,0.03446458880909756,0.8,0.8325123152709359,0.7511111111111111,676,136,764,224,1800,VCSL public-label audit,41,0.03446458880909756,0.01501288087412277,66.6094674556213,0.0015081610251925358,663.0591715976332,1.5089208920990312e-05,66272.52662721893,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
