round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
20,fedavg,heagg,0.17965534165576302,heagg,2.3944303393363953e-05,2.4289824068546295e-05,1680,26880,16.0,31
21,fedavg,heagg,0.17852038688605487,heagg,2.951687201857567e-05,2.71601602435112e-05,1680,26880,16.0,31
22,fedavg,heagg,0.17745834453343462,heagg,3.374181687831879e-05,2.640392631292343e-05,1680,26880,16.0,31
23,fedavg,heagg,0.1764621824908996,heagg,2.791173756122589e-05,2.7297064661979675e-05,1680,26880,16.0,31
24,fedavg,heagg,0.1755257910215461,heagg,2.7696136385202408e-05,3.278814256191254e-05,1680,26880,16.0,31
25,fedavg,heagg,0.17464383260413913,heagg,2.7618836611509323e-05,3.293994814157486e-05,1680,26880,16.0,31
26,fedavg,heagg,0.17381157066338065,heagg,3.512715920805931e-05,3.0197203159332275e-05,1680,26880,16.0,31
27,fedavg,heagg,0.1730248325021709,heagg,2.8195790946483612e-05,3.095809370279312e-05,1680,26880,16.0,31
28,fedavg,heagg,0.17227992336161554,heagg,3.2463110983371735e-05,3.505917266011238e-05,1680,26880,16.0,31
29,fedavg,heagg,0.17157354200996694,heagg,2.8417911380529404e-05,2.775713801383972e-05,1680,26880,16.0,31
30,fedavg,heagg,0.17090273072745207,heagg,4.249159246683121e-05,2.750195562839508e-05,1680,26880,16.0,31
1,fedavg,plain,0.31564968871980237,plain,7.649417966604233e-06,3.0538998544216156e-05,1680,1680,1.0,37
2,fedavg,plain,0.25989688577636194,plain,4.236120730638504e-06,2.8936658054590225e-05,1680,1680,1.0,37
3,fedavg,plain,0.23729503971738658,plain,3.5427510738372803e-06,2.7624890208244324e-05,1680,1680,1.0,37
4,fedavg,plain,0.22445285198838535,plain,3.899913281202316e-06,2.5656074285507202e-05,1680,1680,1.0,37
5,fedavg,plain,0.21583961930606566,plain,3.797002136707306e-06,2.5759916752576828e-05,1680,1680,1.0,37
6,fedavg,plain,0.20946367738107258,plain,3.720168024301529e-06,2.5169923901557922e-05,1680,1680,1.0,37
7,fedavg,plain,0.2044346375478236,plain,3.6708079278469086e-06,2.550845965743065e-05,1680,1680,1.0,37
8,fedavg,plain,0.20029404839871737,plain,3.5492703318595886e-06,2.4646054953336716e-05,1680,1680,1.0,37
9,fedavg,plain,0.19678065131426145,plain,3.500375896692276e-06,2.6206951588392258e-05,1680,1680,1.0,37
10,fedavg,plain,0.19373358484996825,plain,3.957189619541168e-06,2.5823712348937988e-05,1680,1680,1.0,37
11,fedavg,plain,0.19104752835819067,plain,3.911089152097702e-06,2.7169939130544662e-05,1680,1680,1.0,37
12,fedavg,plain,0.18864998179859133,plain,3.5297125577926636e-06,2.125697210431099e-05,1680,1680,1.0,37
13,fedavg,plain,0.18648891798307926,plain,3.0086375772953033e-06,2.0916573703289032e-05,1680,1680,1.0,37
14,fedavg,plain,0.18452567470919884,plain,3.2959505915641785e-06,1.8655788153409958e-05,1680,1680,1.0,37
15,fedavg,plain,0.18273066143868927,plain,2.9508955776691437e-06,1.852167770266533e-05,1680,1680,1.0,37
16,fedavg,plain,0.18108065715973262,plain,3.2833777368068695e-06,1.8530990928411484e-05,1680,1680,1.0,37
17,fedavg,plain,0.17955704780735995,plain,3.0691735446453094e-06,1.8407125025987625e-05,1680,1680,1.0,37
18,fedavg,plain,0.17814463971881145,plain,2.920161932706833e-06,1.819804310798645e-05,1680,1680,1.0,37
19,fedavg,plain,0.17683083808050537,plain,3.1976960599422455e-06,1.9724946469068527e-05,1680,1680,1.0,37
20,fedavg,plain,0.17560506351140004,plain,2.952292561531067e-06,1.843273639678955e-05,1680,1680,1.0,37
21,fedavg,plain,0.17445832815613282,plain,3.335997462272644e-06,1.8277205526828766e-05,1680,1680,1.0,37
22,fedavg,plain,0.1733829212015698,plain,3.6437995731830597e-06,2.1871179342269897e-05,1680,1680,1.0,37
23,fedavg,plain,0.17237217111390948,plain,3.037974238395691e-06,1.9181054085493088e-05,1680,1680,1.0,37
24,fedavg,plain,0.17142026275880026,plain,3.0347146093845367e-06,1.9294675439596176e-05,1680,1680,1.0,37
25,fedavg,plain,0.17052209451865338,plain,3.751832991838455e-06,1.973891630768776e-05,1680,1680,1.0,37
26,fedavg,plain,0.16967316506477348,plain,2.868007868528366e-06,2.6312191039323807e-05,1680,1680,1.0,37
27,fedavg,plain,0.1688694824700158,plain,7.978174835443497e-06,1.9136816263198853e-05,1680,1680,1.0,37
28,fedavg,plain,0.16810749040265077,plain,2.8810463845729828e-06,1.857103779911995e-05,1680,1680,1.0,37
29,fedavg,plain,0.1673840075604156,plain,2.739951014518738e-06,1.869210973381996e-05,1680,1680,1.0,37
30,fedavg,plain,0.166696177498201,plain,3.0337832868099213e-06,1.8137041479349136e-05,1680,1680,1.0,37
1,fedprox,plain,0.3166150074453784,plain,3.1068921089172363e-06,2.169981598854065e-05,1680,1680,1.0,37
2,fedprox,plain,0.2604421818321387,plain,3.182794898748398e-06,2.02227383852005e-05,1680,1680,1.0,37
3,fedprox,plain,0.2376736828174446,plain,2.9513612389564514e-06,1.9322149455547333e-05,1680,1680,1.0,37
4,fedprox,plain,0.22474915712645807,plain,2.9727816581726074e-06,2.0433682948350906e-05,1680,1680,1.0,37
5,fedprox,plain,0.21608854453903903,plain,3.218185156583786e-06,1.9307713955640793e-05,1680,1680,1.0,37
6,fedprox,plain,0.20968239999190308,plain,3.1953677535057068e-06,2.0869076251983643e-05,1680,1680,1.0,37
7,fedprox,plain,0.20463260402924127,plain,3.1408853828907013e-06,2.0792242139577866e-05,1680,1680,1.0,37
8,fedprox,plain,0.2004768845976334,plain,2.8959475457668304e-06,1.8591061234474182e-05,1680,1680,1.0,37
9,fedprox,plain,0.19695191456000133,plain,2.777203917503357e-06,1.9000377506017685e-05,1680,1680,1.0,37
10,fedprox,plain,0.19389563438009388,plain,3.0510127544403076e-06,1.8890947103500366e-05,1680,1680,1.0,37
11,fedprox,plain,0.19120199271264923,plain,2.7241185307502747e-06,1.9310973584651947e-05,1680,1680,1.0,37
12,fedprox,plain,0.18879802535317947,plain,2.922024577856064e-06,1.8621794879436493e-05,1680,1680,1.0,37
13,fedprox,plain,0.18663140031334258,plain,2.573709934949875e-06,1.884298399090767e-05,1680,1680,1.0,37
14,fedprox,plain,0.18466324955470975,plain,2.8223730623722076e-06,1.88569538295269e-05,1680,1680,1.0,37
15,fedprox,plain,0.1828638400770472,plain,3.070104867219925e-06,2.0162202417850494e-05,1680,1680,1.0,37
